SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
NOM.MS.DG.P0.E0	ti$oriyn		OK		
NOM.MS.DA.P0.E0	ti$oriyn		OK		
NOM.MS.CN.E0	ti$oriyn	ti$oriynuhu	OK		
NOM.MS.CG.E0	ti$oriyn	ti$oriynihi	OK		
NOM.MS.CA.E0	ti$oriyn	ti$oriynahu	OK		
NOM.FP.DN.P0	<iwaz~ap	Al<iwaz~u	OK		
NOM.FP.DG.P0	<iwaz~ap	Al<iwaz~i	OK		
NOM.FP.DA.P0	<iwaz~ap	Al<iwaz~a	OK		
NOM.FP.IN	<iwaz~ap	<iwaz~N	OK		
NOM.FP.IG	<iwaz~ap	<iwaz~K	OK		
NOM.FP.IA	<iwaz~ap	<iwaz~AF	OK		
NOM.FP.CN	<iwaz~ap	<iwaz~u	OK		
NOM.FP.CG	<iwaz~ap	<iwaz~i	OK		
NOM.FP.CA	<iwaz~ap	<iwaz~a	OK		
NOM.FP.DN.P0.E0	<iwaz~ap		OK		
NOM.FP.DG.P0.E0	<iwaz~ap		OK		
NOM.FP.DA.P0.E0	<iwaz~ap		OK		
NOM.FP.CN.E0	<iwaz~ap	<iwaz~uhu	OK		
NOM.FP.CG.E0	<iwaz~ap	<iwaz~ihi	OK		
NOM.FP.CA.E0	<iwaz~ap	<iwaz~ahu	OK		
NOM.MS.DN.P0	Einab	AlEinabu	OK		
NOM.MS.DG.P0	Einab	AlEinabi	OK		
NOM.MS.DA.P0	Einab	AlEinaba	OK		
NOM.MS.IN	Einab	EinabN	OK		
NOM.MS.IG	Einab	EinabK	OK		
NOM.MS.IA	Einab	EinabAF	OK		
NOM.MS.CN	Einab	Einabu	OK		
NOM.MS.CG	Einab	Einabi	OK		
NOM.MS.CA	Einab	Einaba	OK		
NOM.MS.DN.P0.E0	Einab		OK		
NOM.MS.DG.P0.E0	Einab		OK		
NOM.MS.DA.P0.E0	Einab		OK		
NOM.MS.CN.E0	Einab	Einabuhu	OK		
NOM.MS.CG.E0	Einab	Einabihi	OK		
NOM.MS.CA.E0	Einab	Einabahu	OK		
NOM.MS.DN.P0	Eal~Amap	AlEal~Amapu	OK		
NOM.MS.DG.P0	Eal~Amap	AlEal~Amapi	OK		
NOM.MS.DA.P0	Eal~Amap	AlEal~Amapa	OK		
NOM.MS.IN	Eal~Amap	Eal~AmapN	OK		
NOM.MS.IG	Eal~Amap	Eal~AmapK	OK		
NOM.MS.IA	Eal~Amap	Eal~AmapF	OK		
NOM.MS.CN	Eal~Amap	Eal~Amapu	OK		
NOM.MS.CG	Eal~Amap	Eal~Amapi	OK		
NOM.MS.CA	Eal~Amap	Eal~Amapa	OK		
NOM.MS.DN.P0.E0	Eal~Amap		OK		
NOM.MS.DG.P0.E0	Eal~Amap		OK		
NOM.MS.DA.P0.E0	Eal~Amap		OK		
NOM.MS.CN.E0	Eal~Amap	Eal~Amatuhu	OK		
NOM.MS.CG.E0	Eal~Amap	Eal~Amatihi	OK		
NOM.MS.CA.E0	Eal~Amap	Eal~Amatahu	OK		
NOM.MD.DN.P0	Eal~Amap	AlEal~AmatAni	OK		
NOM.MD.DG.P0	Eal~Amap	AlEal~Amatayoni	OK		
NOM.MD.DA.P0	Eal~Amap	AlEal~Amatayoni	OK		
NOM.MD.IN	Eal~Amap	Eal~AmatAni	OK		
NOM.MD.IG	Eal~Amap	Eal~Amatayoni	OK		
NOM.MD.IA	Eal~Amap	Eal~Amatayoni	OK		
NOM.MD.CN	Eal~Amap	Eal~AmatA	OK		
NOM.MD.CG	Eal~Amap	Eal~Amatayo	OK		
NOM.MD.CA	Eal~Amap	Eal~Amatayo	OK		
NOM.MD.DN.P0.E0	Eal~Amap		OK		
NOM.MD.DG.P0.E0	Eal~Amap		OK		
NOM.MD.DA.P0.E0	Eal~Amap		OK		
NOM.MD.CN.E0	Eal~Amap	Eal~AmatAhu	OK		
NOM.MD.CG.E0	Eal~Amap	Eal~Amatayohi	OK		
NOM.MD.CA.E0	Eal~Amap	Eal~Amatayohi	OK		
NOM.FP.DN.P0	libon	All~abinAtu	OK		
NOM.FP.DG.P0	libon	All~abinAti	OK		
NOM.FP.DA.P0	libon	All~abinAti	OK		
NOM.FP.IN	libon	labinAtN	OK		
NOM.FP.IG	libon	labinAtK	OK		
NOM.FP.IA	libon	labinAtK	OK		
NOM.FP.CN	libon	labinAtu	OK		
NOM.FP.CG	libon	labinAti	OK		
NOM.FP.CA	libon	labinAti	OK		
NOM.FP.CN.E0	libon	labinAtuhu	OK		
NOM.FP.CG.E0	libon	labinAtihi	OK		
NOM.FP.CA.E0	libon	labinAtihi	OK		
NOM.MS.IA	liqA'	liqA'F	OK		
NOM.MS.DN.P0	>adA'	Al>adA'u	OK		
NOM.MS.DG.P0	>adA'	Al>adA'i	OK		
NOM.MS.DA.P0	>adA'	Al>adA'a	OK		
NOM.MS.IN	>adA'	>adA'u	OK		
NOM.MS.IG	>adA'	>adA'a	OK		
NOM.MS.IA	>adA'	>adA'a	OK		
NOM.MS.CN	>adA'	>adA'u	OK		
NOM.MS.CG	>adA'	>adA'i	OK		
NOM.MS.CA	>adA'	>adA'a	OK		
NOM.MS.DN.P0.E0	>adA'		OK		
NOM.MS.DG.P0.E0	>adA'		OK		
NOM.MS.DA.P0.E0	>adA'		OK		
NOM.MS.CN.E0	>adA'	>adA&uhu	OK		
NOM.MS.CG.E0	>adA'	>adA}ihi	OK		
NOM.MS.CA.E0	>adA'	>adA'ahu	OK		
NOM.MS.DN.P0	mA'	AlmA'u	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MS.DG.P0	mA'	AlmA'i	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MS.DA.P0	mA'	AlmA'a	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MS.IN	mA'	mA'u	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MS.IG	mA'	mA'a	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MS.IA	mA'	mA'F	OK		
NOM.MS.CN	mA'	mA'u	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MS.CG	mA'	mA'i	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MS.CA	mA'	mA'a	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MS.CN.E0	mA'	mA&uhu	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MS.CG.E0	mA'	mA}ihi	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MS.CA.E0	mA'	mA'ahu	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MD.DN.P0.E0	juzo'		OK		
NOM.MD.DG.P0.E0	juzo'		OK		
NOM.MD.DA.P0.E0	juzo'		OK		
NOM.MD.DN.P0	liqA'	All~iqA'Ani	OK		
NOM.MD.DG.P0	liqA'	All~iqA'ayoni	OK		
NOM.MD.DA.P0	liqA'	All~iqA'ayoni	OK		
NOM.MD.IN	liqA'	liqA'Ani	OK		
NOM.MD.IG	liqA'	liqA'ayoni	OK		
NOM.MD.IA	liqA'	liqA'ayoni	OK		
NOM.MD.CN	liqA'	liqA'A	OK		
NOM.MD.CG	liqA'	liqA'ayo	OK		
NOM.MD.CA	liqA'	liqA'ayo	OK		
NOM.MD.DN.P0.E0	liqA'		OK		
NOM.MD.DG.P0.E0	liqA'		OK		
NOM.MD.DA.P0.E0	liqA'		OK		
NOM.MD.CN.E0	liqA'	liqA'Ahu	OK		
NOM.MD.CG.E0	liqA'	liqA'ayohi	OK		
NOM.MD.CA.E0	liqA'	liqA'ayohi	OK		
NOM.FP.DN.P0	liqA'	All~iqA'Atu	OK		
NOM.FP.DG.P0	liqA'	All~iqA'Ati	OK		
NOM.FP.DA.P0	liqA'	All~iqA'Ati	OK		
NOM.FP.IN	liqA'	liqA'AtN	OK		
NOM.FP.IG	liqA'	liqA'AtK	OK		
NOM.FP.IA	liqA'	liqA'AtK	OK		
NOM.FP.CN	liqA'	liqA'Atu	OK		
NOM.FP.CG	liqA'	liqA'Ati	OK		
NOM.FP.CA	liqA'	liqA'Ati	OK		
NOM.FP.DN.P0.E0	liqA'		OK		
NOM.FP.DG.P0.E0	liqA'		OK		
NOM.FP.DA.P0.E0	liqA'		OK		
NOM.FP.CN.E0	liqA'	liqA'Atuhu	OK		
NOM.FP.CG.E0	liqA'	liqA'Atihi	OK		
NOM.FP.CA.E0	liqA'	liqA'Atihi	OK		
NOM.MS.DN.P0	midofa>	Almidofa>u	OK		
NOM.MS.DG.P0	midofa>	Almidofa>i	OK		
NOM.MS.DA.P0	midofa>	Almidofa>a	OK		
NOM.MS.IN	midofa>	midofa>N	OK		
NOM.MS.IG	midofa>	midofa>K	OK		
NOM.MS.IA	midofa>	midofa>F	OK	(Aimora>ihi)[PROB]>(Aimoru&ihi)[UNK]	
NOM.MS.CN	midofa>	midofa>u	OK		
NOM.MS.CG	midofa>	midofa>i	OK		
NOM.MS.CA	midofa>	midofa>a	OK		
NOM.MS.DN.P0.E0	midofa>		OK		
NOM.MS.DG.P0.E0	midofa>		OK		
NOM.MS.DA.P0.E0	midofa>		OK		
NOM.MS.CN.E0	midofa>	midofa&uhu	OK		
NOM.MS.CG.E0	midofa>	midofa}ihi	OK		
NOM.MS.CA.E0	midofa>	midofa>ahu	OK		
NOM.MD.DN.P0	midofa>	Almidof|ni	OK		
NOM.MD.DG.P0	midofa>	Almidofa>ayoni	OK		
NOM.MD.DA.P0	midofa>	Almidofa>ayoni	OK		
NOM.MD.IN	midofa>	midof|ni	OK		
NOM.MD.IG	midofa>	midofa>ayoni	OK		
NOM.MD.IA	midofa>	midofa>ayoni	OK		
NOM.MD.CN	midofa>	midof|	OK		
NOM.MD.CG	midofa>	midofa>ayo	OK		
NOM.MD.CA	midofa>	midofa>ayo	OK		
NOM.MD.DN.P0.E0	midofa>		OK		
NOM.MD.DG.P0.E0	midofa>		OK		
NOM.MD.DA.P0.E0	midofa>		OK		
NOM.MD.CN.E0	midofa>	midof|hu	OK		
NOM.MD.CG.E0	midofa>	midofa>ayohi	OK		
NOM.MD.CA.E0	midofa>	midofa>ayohi	OK		
NOM.MD.DN.P0	juzo'	Aljuzo'Ani	OK		
NOM.MD.DG.P0	juzo'	Aljuzo>ayoni	OK		
NOM.MD.DA.P0	juzo'	Aljuzo>ayoni	OK		
NOM.MD.IN	juzo'	juzo'Ani	OK		
NOM.MD.IG	juzo'	juzo>ayoni	OK		
NOM.MD.IA	juzo'	juzo>ayoni	OK		
NOM.MD.CN	juzo'	juzo>A	PROB		
NOM.MD.CG	juzo'	juzo>ayo	OK		
NOM.MD.CA	juzo'	juzo>ayo	OK		
NOM.MD.CN.E0	juzo'	juzo>Ahu	PROB		
NOM.MD.CG.E0	juzo'	juzo>ayohi	OK		
NOM.MD.CA.E0	juzo'	juzo>ayohi	OK		
NOM.MS.DN.P0	lawoz	All~awozu	OK		
NOM.MS.DG.P0	lawoz	All~awozi	OK		
NOM.MS.DA.P0	lawoz	All~awoza	OK		
NOM.MS.IN	lawoz	lawozN	OK		
NOM.MS.IG	lawoz	lawozK	OK		
NOM.MS.IA	lawoz	lawozAF	OK		
NOM.MS.CN	lawoz	lawozu	OK		
NOM.MS.CG	lawoz	lawozi	OK		
NOM.MS.CA	lawoz	lawoza	OK		
NOM.MS.DN.P0.E0	lawoz		OK		
NOM.MS.DG.P0.E0	lawoz		OK		
NOM.MS.DA.P0.E0	lawoz		OK		
NOM.MS.CN.E0	lawoz	lawozuhu	OK		
NOM.MS.CG.E0	lawoz	lawozihi	OK		
NOM.MS.CA.E0	lawoz	lawozahu	OK		
NOM.FS.DN.P0	liyrap	All~iyrA	OK		
NOM.FS.DG.P0	liyrap	All~iyrA	OK		
NOM.FS.DA.P0	liyrap	All~iyrA	OK		
NOM.FS.IN	liyrap	liyrA	OK		
NOM.FS.IG	liyrap	liyrA	OK		
NOM.FS.IA	liyrap	liyrA	OK		
NOM.FS.CN	liyrap	liyrA	OK		
NOM.FS.CG	liyrap	liyrA	OK		
NOM.FS.CA	liyrap	liyrA	OK		
NOM.FS.CN.E0	liyrap	liyrAhu	OK		
NOM.FS.CG.E0	liyrap	liyrAhu	OK		
NOM.FS.CA.E0	liyrap	liyrAhu	OK		
NOM.FS.DN.P0	biyrA	AlbiyrA	OK		
NOM.FS.DG.P0	biyrA	AlbiyrA	OK		
NOM.FS.DA.P0	biyrA	AlbiyrA	OK		
NOM.FS.IN	biyrA	biyrA	OK		
NOM.FS.IG	biyrA	biyrA	OK		
NOM.FS.IA	biyrA	biyrA	OK		
NOM.FS.CN	biyrA	biyrA	OK		
NOM.FS.CG	biyrA	biyrA	OK		
NOM.FS.CA	biyrA	biyrA	OK		
NOM.FS.CN.E0	biyrA	biyrAhu	OK		
NOM.FS.CG.E0	biyrA	biyrAhu	OK		
NOM.FS.CA.E0	biyrA	biyrAhu	OK		
NOM.MS.CG.E0	lu&olu&	lu&olu}ihi	OK		
NOM.FS.DN.P0	riwanod	Alr~iwanodu	OK		
NOM.FS.DG.P0	riwanod	Alr~iwanodi	OK		
NOM.FS.DA.P0	riwanod	Alr~iwanoda	OK		
NOM.FS.IN	riwanod	riwanodN	OK		
NOM.FS.IG	riwanod	riwanodK	OK		
NOM.FS.IA	riwanod	riwanodAF	OK		
NOM.FS.CN	riwanod	riwanodu	OK		
NOM.FS.CG	riwanod	riwanodi	OK		
NOM.FS.CA	riwanod	riwanoda	OK		
NOM.FS.DN.P0.E0	riwanod		OK		
NOM.FS.DG.P0.E0	riwanod		OK		
NOM.FS.DA.P0.E0	riwanod		OK		
NOM.FS.CN.E0	riwanod	riwanoduhu	OK		
NOM.FS.CG.E0	riwanod	riwanodihi	OK		
NOM.FS.CA.E0	riwanod	riwanodahu	OK		
NOM.MP.IN	>asiyr	>asArYF	OK		
NOM.MP.IG	>asiyr	>asArYF	PROB	TANWEEN	
NOM.MP.IA	>asiyr	>asArYF	OK		
NOM.MS.IN	bAbA		PROB		
NOM.MS.IG	bAbA		PROB		
NOM.MS.IA	bAbA		PROB		
NOM.MP.DN.P0	farod	AlfurAdaY	OK		
NOM.MP.DG.P0	farod	AlfurAdaY	OK		
NOM.MP.DA.P0	farod	AlfurAdaY	OK		
NOM.MP.IN	farod	furAdYF	OK		
NOM.MP.IG	farod	furAdYF	OK		
NOM.MP.IA	farod	furAdYF	OK		
NOM.MP.CN	farod	furAdaY	OK		
NOM.MP.CG	farod	furAdaY	OK		
NOM.MP.CA	farod	furAdaY	OK		
NOM.MP.DN.P0.E0	farod		OK		
NOM.MP.DG.P0.E0	farod		OK		
NOM.MP.DA.P0.E0	farod		OK		
NOM.MP.CN.E0	farod	furAdAhu	OK		
NOM.MP.CG.E0	farod	furAdAhu	OK		
NOM.MP.CA.E0	farod	furAdAhu	OK		
NOM.MD.CN	juzo'	juzo'A	OK		
NOM.MD.CN.E0	juzo'	juzo'Ahu	OK		
NOM.MS.IN	manofaY	manofYF	OK		
NOM.MS.IG	manofaY	manofYF	OK		
NOM.MS.IA	manofaY	manofYF	OK		
NOM.MS.DN.P0	Hama>	AlHama>u	OK		
NOM.MS.DG.P0	Hama>	AlHama>i	OK		
NOM.MS.DA.P0	Hama>	AlHama>a	OK		
NOM.MS.IN	Hama>	Hama>N	OK		
NOM.MS.IG	Hama>	Hama>K	OK		
NOM.MS.IA	Hama>	Hama>F	OK	UNCLEAR	
NOM.MS.CN	Hama>	Hama>u	OK		
NOM.MS.CG	Hama>	Hama>i	OK		
NOM.MS.CA	Hama>	Hama>a	OK		
NOM.MS.CN.E0	Hama>	Hama&uhu	OK		
NOM.MS.CG.E0	Hama>	Hama}ihi	OK		
NOM.MS.CA.E0	Hama>	Hama>ahu	OK		
NOM.MS.IA	liwA'	liwA'F	OK		
NOM.MP.DN.P0	bAbA	AlbAbawAtu	OK		
NOM.MP.DG.P0	bAbA	AlbAbawAti	OK		
NOM.MP.DA.P0	bAbA	AlbAbawAti	OK		
NOM.MP.IN	bAbA	bAbawAtN	OK		
NOM.MP.IG	bAbA	bAbawAtK	OK		
NOM.MP.IA	bAbA	bAbawAtK	OK		
NOM.MP.CN	bAbA	bAbawAtu	OK		
NOM.MP.CG	bAbA	bAbawAti	OK		
NOM.MP.CA	bAbA	bAbawAti	OK		
NOM.MP.DN.P0.E0	bAbA		OK		
NOM.MP.DG.P0.E0	bAbA		OK		
NOM.MP.DA.P0.E0	bAbA		OK		
NOM.MP.CN.E0	bAbA	bAbawAtuhu	OK		
NOM.MP.CG.E0	bAbA	bAbawAtihi	OK		
NOM.MP.CA.E0	bAbA	bAbawAtihi	OK		
NOM.MS.IN	bAbA	bAbA	OK		
NOM.MS.IG	bAbA	bAbA	OK		
NOM.MS.IA	bAbA	bAbA	OK		
NOM.MS.IA	{id~iEA'	Aid~iEA'F	OK		
NOM.MS.DN.P0	<ijorA'	Al<ijorA'u	OK		
NOM.MS.DG.P0	<ijorA'	Al<ijorA'i	OK		
NOM.MS.DA.P0	<ijorA'	Al<ijorA'a	OK		
NOM.MS.IN	<ijorA'	<ijorA'N	OK		
NOM.MS.IG	<ijorA'	<ijorA'K	OK		
NOM.MS.IA	<ijorA'	<ijorA'AF	OK		
NOM.MS.CN	<ijorA'	<ijorA'u	OK		
NOM.MS.CG	<ijorA'	<ijorA'i	OK		
NOM.MS.CA	<ijorA'	<ijorA'a	OK		
NOM.MS.DN.P0.E0	<ijorA'		OK		
NOM.MS.DG.P0.E0	<ijorA'		OK		
NOM.MS.DA.P0.E0	<ijorA'		OK		
NOM.MS.CN.E0	<ijorA'	<ijorA&uhu	OK		
NOM.MS.CG.E0	<ijorA'	<ijorA}ihi	OK		
NOM.MS.CA.E0	<ijorA'	<ijorA'ahu	OK		
NOM.MD.DN.P0	<ijorA'	Al<ijorA'Ani	OK		
NOM.MD.DN.P0	<ijorA'	Al<ijorAwAni	OK	OK-MORPH	
NOM.MD.DG.P0	<ijorA'	Al<ijorA'ayoni	OK		
NOM.MD.DG.P0	<ijorA'	Al<ijorAwayoni	OK	OK-MORPH	
NOM.MD.DA.P0	<ijorA'	Al<ijorA'ayoni	OK		
NOM.MD.DA.P0	<ijorA'	Al<ijorAwayoni	OK	OK-MORPH	
NOM.MD.IN	<ijorA'	<ijorA'Ani	OK		
NOM.MD.IN	<ijorA'	<ijorAwAni	OK	OK-MORPH	
NOM.MD.IG	<ijorA'	<ijorA'ayoni	OK		
NOM.MD.IG	<ijorA'	<ijorAwayoni	OK	OK-MORPH	
NOM.MD.IA	<ijorA'	<ijorA'ayoni	OK		
NOM.MD.IA	<ijorA'	<ijorAwayoni	OK	OK-MORPH	
NOM.MD.CN	<ijorA'	<ijorA'A	OK		
NOM.MD.CN	<ijorA'	<ijorAwA	OK	OK-MORPH	
NOM.MD.CG	<ijorA'	<ijorA'ayo	OK		
NOM.MD.CG	<ijorA'	<ijorAwayo	OK	OK-MORPH	
NOM.MD.CA	<ijorA'	<ijorA'ayo	OK		
NOM.MD.CA	<ijorA'	<ijorAwayo	OK	OK-MORPH	
NOM.MD.DN.P0.E0	<ijorA'		OK		
NOM.MD.DG.P0.E0	<ijorA'		OK		
NOM.MD.DA.P0.E0	<ijorA'		OK		
NOM.MD.CN.E0	<ijorA'	<ijorA'Ahu	OK		
NOM.MD.CN.E0	<ijorA'	<ijorAwAhu	OK	OK-MORPH	
NOM.MD.CG.E0	<ijorA'	<ijorA'ayohi	OK		
NOM.MD.CG.E0	<ijorA'	<ijorAwayohi	OK	OK-MORPH	
NOM.MD.CA.E0	<ijorA'	<ijorA'ayohi	OK		
NOM.MD.CA.E0	<ijorA'	<ijorAwayohi	OK	OK-MORPH	
NOM.MP.DN.P0	<ijorA'	Al<ijorA'Atu	OK		
NOM.MP.DN.P0	<ijorA'	Al<ijorAwAtu	OK	OK-MORPH	
NOM.MP.DG.P0	<ijorA'	Al<ijorA'Ati	OK		
NOM.MP.DG.P0	<ijorA'	Al<ijorAwAti	OK	OK-MORPH	
NOM.MP.DA.P0	<ijorA'	Al<ijorA'Ati	OK		
NOM.MP.DA.P0	<ijorA'	Al<ijorAwAti	OK	OK-MORPH	
NOM.MP.IN	<ijorA'	<ijorA'AtN	OK		
NOM.MP.IN	<ijorA'	<ijorAwAtN	OK	OK-MORPH	
NOM.MP.IG	<ijorA'	<ijorA'AtK	OK		
NOM.MP.IG	<ijorA'	<ijorAwAtK	OK	OK-MORPH	
NOM.MP.IA	<ijorA'	<ijorA'AtK	OK		
NOM.MP.IA	<ijorA'	<ijorAwAtK	OK	OK-MORPH	
NOM.MP.CN	<ijorA'	<ijorA'Atu	OK		
NOM.MP.CN	<ijorA'	<ijorAwAtu	OK	OK-MORPH	
NOM.MP.CG	<ijorA'	<ijorA'Ati	OK		
NOM.MP.CG	<ijorA'	<ijorAwAti	OK	OK-MORPH	
NOM.MP.CA	<ijorA'	<ijorA'Ati	OK		
NOM.MP.CA	<ijorA'	<ijorAwAti	OK	OK-MORPH	
NOM.MP.DN.P0.E0	<ijorA'		OK		
NOM.MP.DG.P0.E0	<ijorA'		OK		
NOM.MP.DA.P0.E0	<ijorA'		OK		
NOM.MP.CN.E0	<ijorA'	<ijorA'Atuhu	OK		
NOM.MP.CN.E0	<ijorA'	<ijorAwAtuhu	OK	OK-MORPH	
NOM.MP.CG.E0	<ijorA'	<ijorA'Atihi	OK		
NOM.MP.CG.E0	<ijorA'	<ijorAwAtihi	OK	OK-MORPH	
NOM.MP.CA.E0	<ijorA'	<ijorA'Atihi	OK		
NOM.MP.CA.E0	<ijorA'	<ijorAwAtihi	OK	OK-MORPH	
NOM.MS.IA	{id~iEA'	Aid~iEA'a	OK		
NOM.FS.IA	>amap	<imA'a	OK		
NOM.MP.IA	fayo'	>afoyA'a	OK		
NOM.FP.IA	>arojA'	>arojA'a	OK		
NOM.MP.IA	$ilow	>a$olA'a	OK		
NOM.FP.IA	nisA'	nisA'a	OK		
NOM.MS.IA	>arobiEA'	>arobiEA'a	OK		
NOM.MP.IA	>adiyb	>udabA'a	OK		
NOM.MS.IA	SaEadA'	SaEadA'a	OK		
NOM.FS.IA	kahorabA'	kahorabA'a	OK		
NOM.MS.IA	liqA'	liqA'a	OK		
NOM.MS.IA	midofa>	midofa>a	OK		
NOM.MS.IA	liwA'	liwA'a	OK		
NOM.MS.IA	Ham	>aHomA'a	OK		
NOM.MS.IA	Hama>	Hama>a	OK		
NOM.MP.IN	>asiyr	>asArY	OK		
NOM.MP.IG	>asiyr	>asArY	OK		
NOM.MP.IA	>asiyr	>asArY	OK		
NOM.MS.DN.P0.E0_3ms_poss	{id~iEA'		OK		
NOM.MS.DN.P0.E0_1s_poss	{id~iEA'		OK		
NOM.MS.DG.P0.E0_3ms_poss	{id~iEA'		OK		
NOM.MS.DG.P0.E0_1s_poss	{id~iEA'		OK		
NOM.MS.DA.P0.E0_3ms_poss	{id~iEA'		OK		
NOM.MS.DA.P0.E0_1s_poss	{id~iEA'		OK		
NOM.MS.CN.E0_3ms_poss	{id~iEA'	Aid~iEA&uhu	OK		
NOM.MS.CN.E0_1s_poss	{id~iEA'	Aid~iEA}iy	OK		
NOM.MS.CG.E0_3ms_poss	{id~iEA'	Aid~iEA}ihi	OK		
NOM.MS.CG.E0_1s_poss	{id~iEA'	Aid~iEA}iy	OK		
NOM.MS.CA.E0_3ms_poss	{id~iEA'	Aid~iEA'ahu	OK		
NOM.MS.CA.E0_1s_poss	{id~iEA'	Aid~iEA}iy	OK		
NOM.MD.DN.P0.E0_3ms_poss	{id~iEA'		OK		
NOM.MD.DN.P0.E0_1s_poss	{id~iEA'		OK		
NOM.MD.DG.P0.E0_3ms_poss	{id~iEA'		OK		
NOM.MD.DG.P0.E0_1s_poss	{id~iEA'		OK		
NOM.MD.DA.P0.E0_3ms_poss	{id~iEA'		OK		
NOM.MD.DA.P0.E0_1s_poss	{id~iEA'		OK		
NOM.MD.CN.E0_3ms_poss	{id~iEA'	Aid~iEA'Ahu	OK		
NOM.MD.CN.E0_1s_poss	{id~iEA'	Aid~iEA'Aya	OK		
NOM.MD.CG.E0_3ms_poss	{id~iEA'	Aid~iEA'ayohi	OK		
NOM.MD.CG.E0_1s_poss	{id~iEA'	Aid~iEA'ay~a	OK		
NOM.MD.CA.E0_3ms_poss	{id~iEA'	Aid~iEA'ayohi	OK		
NOM.MD.CA.E0_1s_poss	{id~iEA'	Aid~iEA'ay~a	OK		
NOM.MP.DN.P0.E0_3ms_poss	{id~iEA'		OK		
NOM.MP.DN.P0.E0_1s_poss	{id~iEA'		OK		
NOM.MP.DG.P0.E0_3ms_poss	{id~iEA'		OK		
NOM.MP.DG.P0.E0_1s_poss	{id~iEA'		OK		
NOM.MP.DA.P0.E0_3ms_poss	{id~iEA'		OK		
NOM.MP.DA.P0.E0_1s_poss	{id~iEA'		OK		
NOM.MP.CN.E0_3ms_poss	{id~iEA'	Aid~iEA'Atuhu	OK		
NOM.MP.CN.E0_1s_poss	{id~iEA'	Aid~iEA'Atiy	OK		
NOM.MP.CG.E0_3ms_poss	{id~iEA'	Aid~iEA'Atihi	OK		
NOM.MP.CG.E0_1s_poss	{id~iEA'	Aid~iEA'Atiy	OK		
NOM.MP.CA.E0_3ms_poss	{id~iEA'	Aid~iEA'Atihi	OK		
NOM.MP.CA.E0_1s_poss	{id~iEA'	Aid~iEA'Atiy	OK		
NOM.MS.DN.P0.E0_3ms_poss	<ijorA'		OK		
NOM.MS.DN.P0.E0_1s_poss	<ijorA'		OK		
NOM.MS.DG.P0.E0_3ms_poss	<ijorA'		OK		
NOM.MS.DG.P0.E0_1s_poss	<ijorA'		OK		
NOM.MS.DA.P0.E0_3ms_poss	<ijorA'		OK		
NOM.MS.DA.P0.E0_1s_poss	<ijorA'		OK		
NOM.MS.CN.E0_3ms_poss	<ijorA'	<ijorA&uhu	OK		
NOM.MS.CN.E0_1s_poss	<ijorA'	<ijorA}iy	OK		
NOM.MS.CG.E0_3ms_poss	<ijorA'	<ijorA}ihi	OK		
NOM.MS.CG.E0_1s_poss	<ijorA'	<ijorA}iy	OK		
NOM.MS.CA.E0_3ms_poss	<ijorA'	<ijorA'ahu	OK		
NOM.MS.CA.E0_1s_poss	<ijorA'	<ijorA}iy	OK		
NOM.MD.DN.P0.E0_3ms_poss	<ijorA'		OK		
NOM.MD.DN.P0.E0_1s_poss	<ijorA'		OK		
NOM.MD.DG.P0.E0_3ms_poss	<ijorA'		OK		
NOM.MD.DG.P0.E0_1s_poss	<ijorA'		OK		
NOM.MD.DA.P0.E0_3ms_poss	<ijorA'		OK		
NOM.MD.DA.P0.E0_1s_poss	<ijorA'		OK		
NOM.MD.CN.E0_3ms_poss	<ijorA'	<ijorA'Ahu	OK		
NOM.MD.CN.E0_3ms_poss	<ijorA'	<ijorAwAhu	OK	OK-MORPH	
NOM.MD.CN.E0_1s_poss	<ijorA'	<ijorA'Aya	OK		
NOM.MD.CN.E0_1s_poss	<ijorA'	<ijorAwAya	OK		
NOM.MD.CG.E0_3ms_poss	<ijorA'	<ijorA'ayohi	OK		
NOM.MD.CG.E0_3ms_poss	<ijorA'	<ijorAwayohi	OK	OK-MORPH	
NOM.MD.CG.E0_1s_poss	<ijorA'	<ijorA'ay~a	OK		
NOM.MD.CG.E0_1s_poss	<ijorA'	<ijorAway~a	OK	OK-MORPH	
NOM.MD.CA.E0_3ms_poss	<ijorA'	<ijorA'ayohi	OK		
NOM.MD.CA.E0_3ms_poss	<ijorA'	<ijorAwayohi	OK	OK-MORPH	
