SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
OTHER...P12.E0_li_prep	All~`hum~a	waliAll~`hum~ahu	PROB	E	
OTHER....	bliyz		PROB	NO COND-S COND-T	
OTHER...P1_bi_prep	bliyz		PROB	COND-T COND_S	
OTHER...P1_li_prep	bliyz		PROB	COND-T	
OTHER...P2	bliyz		PROB	NO COND-S COND-T	
OTHER...P12_bi_prep	bliyz		PROB	NO COND-S COND-T	
OTHER...P12_li_prep	bliyz		PROB	NO COND-S COND-T	
OTHER...E0	bliyz		PROB	NO COND-S COND-T	
OTHER...P1.E0_bi_prep	bliyz		PROB	NO COND-S COND-T	
OTHER...P1.E0_li_prep	bliyz		PROB	NO COND-S COND-T	
OTHER...P2.E0	bliyz		PROB	NO COND-S COND-T	
OTHER...P12.E0_bi_prep	bliyz		PROB	NO COND-S COND-T	
OTHER...P12.E0_li_prep	bliyz		PROB	NO COND-S COND-T	
OTHER....	siwaY	siw	PROB	cond: aY in morph file	
OTHER...P1_bi_prep	siwaY	bisiw	PROB	cond: aY in morph file	
OTHER...P1_li_prep	siwaY	lisiw	PROB	cond: aY in morph file	
OTHER...P2	siwaY	wasiw	PROB	cond: aY in morph file	
OTHER...P12_bi_prep	siwaY	wabisiw	PROB	cond: aY in morph file	
OTHER...P12_li_prep	siwaY	walisiw	PROB	cond: aY in morph file	
OTHER...E0	siwaY	siwhu	PROB	cond: aY in morph file	
OTHER...P1.E0_bi_prep	siwaY	bisiwhu	PROB	cond: aY in morph file	
OTHER...P1.E0_li_prep	siwaY	lisiwhu	PROB	cond: aY in morph file	
OTHER...P2.E0	siwaY	wasiwhu	PROB	cond: aY in morph file	
OTHER...P12.E0_bi_prep	siwaY	wabisiwhu	PROB	cond: aY in morph file	
OTHER...P12.E0_li_prep	siwaY	walisiwhu	PROB	cond: aY in morph file	
OTHER....	bi}osa	bi}osa	OK		
OTHER...P1_bi_prep	bi}osa	bibi}osa	OK		
OTHER...P1_li_prep	bi}osa	libi}osa	OK		
OTHER...P2	bi}osa	wabi}osa	OK		
OTHER...P12_bi_prep	bi}osa	wabibi}osa	OK		
OTHER...P12_li_prep	bi}osa	walibi}osa	OK		
OTHER...E0	bi}osa	bi}osahu	OK	E	
OTHER...P1.E0_bi_prep	bi}osa	bibi}osahu	OK	E	
OTHER...P1.E0_li_prep	bi}osa	libi}osahu	OK	E	
OTHER...P2.E0	bi}osa	wabi}osahu	OK	E	
OTHER...P12.E0_bi_prep	bi}osa	wabibi}osahu	OK	E	
OTHER...P12.E0_li_prep	bi}osa	walibi}osahu	OK	E	
OTHER....	lab~ay	lab~ayoka	OK		
OTHER...P1_bi_prep	lab~ay	bilab~ayoka	OK		
OTHER...P1_li_prep	lab~ay	lilab~ayoka	OK		
OTHER...P2	lab~ay	walab~ayoka	OK		
OTHER...P12_bi_prep	lab~ay	wabilab~ayoka	OK		
OTHER...P12_li_prep	lab~ay	walilab~ayoka	OK		
OTHER...E0	lab~ay	lab~ayokahu	PROB	E	
OTHER...P1.E0_bi_prep	lab~ay	bilab~ayokahu	PROB	E	
OTHER...P1.E0_li_prep	lab~ay	lilab~ayokahu	PROB	E	
OTHER...P2.E0	lab~ay	walab~ayokahu	PROB	E	
OTHER...P12.E0_bi_prep	lab~ay	wabilab~ayokahu	PROB	E	
OTHER...P12.E0_li_prep	lab~ay	walilab~ayokahu	PROB	E	
