,LINE,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-F,COND-S,INTRANS_SCORE,STATUS
146,154,None,LEXICON,[STEM-PV],naqaS,naqaS,PV,"[KEV] to decrease, diminish, become less+to be lacking in s.th., to be missing, needing s.th.+to be lacking, insufficient, deficient",pos:verb asp:p vox:a mod:i,,,intrans,5,well-formedness:OK
147,155,None,LEXICON,[STEM-PV],xAn,xin,PV,"[KEV] to betray+to cheat, deceive",pos:verb asp:p vox:a mod:i,c-suff,,#n trans,0,well-formedness:OK
148,156,None,LEXICON,[STEM-PV],xAn,xAn,PV,"[KEV] to betray+to cheat, deceive",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,#n trans,0,well-formedness:OK
149,157,None,LEXICON,[STEM-PV],tal~,tal~,PV,[KEV] to pull,pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
150,158,None,LEXICON,[STEM-PV],$adaY,$ad,PV,[KEV] to sing,pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
151,159,None,LEXICON,[STEM-PV],lazam,laza#m,PV,"[KEV] to get hold of, catch, grab+to be required, requisite, necessary+to befall, set upon, descend upon+to keep in one place, hold, maintain",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
152,160,None,LEXICON,[STEM-PV],faham,faha#m,PV,[KEV] to understand,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
153,161,None,LEXICON,[STEM-PV],vAr,vir,PV,"[KEV] to revolt, rebel+to erupt, explode",pos:verb asp:p vox:a mod:i,c-suff,,trans,0,well-formedness:OK
154,162,None,LEXICON,[STEM-PV],vAr,vAr,PV,"[KEV] to revolt, rebel+to erupt, explode",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,trans,0,well-formedness:OK
155,163,None,LEXICON,[STEM-PV],bar~,bar~,PV,"[KEV] to keep (a promise), fulfill",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
156,164,None,LEXICON,[STEM-PV],Eafas,Eafas,PV,"[KEV] to scatter+to throw into disorder, disarrange",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
157,165,None,LEXICON,[STEM-PV],raqaE,raqa#E,PV,[KEV] to patch,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
158,166,None,LEXICON,[STEM-PV],balaE,bala#E,PV,"[KEV] to swallow, gulp down s.th.+[MEERA] to swallow",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
159,167,None,LEXICON,[STEM-PV],hal~,hal~,PV,"[KEV] to appear, come up+to begin",pos:verb asp:p vox:a mod:i,,,intrans gem,4,well-formedness:OK
160,168,None,LEXICON,[STEM-PV],raEa$,raEa$,PV,"[KEV] to shake, tremble (from the cold or illness)",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
161,169,None,LEXICON,[STEM-PV],tam~,tam~,PV,"[KEV] to be completed, consummated+to continue, go on doing s.th.+[MEERA] to stay",pos:verb asp:p vox:a mod:i,,,intrans gem,4,well-formedness:OK
162,170,None,LEXICON,[STEM-PV],dAx,dix,PV,"[KEV] to be or become dizzy, feel dizzy+to get a headache+to have a lot of trouble, be put to a lot of bother+to feel nausea, get sick+to smoke (a cigarette, a cigar, a pipe)",pos:verb asp:p vox:a mod:i,c-suff,,intrans,3,well-formedness:OK
163,171,None,LEXICON,[STEM-PV],dAx,dAx,PV,"[KEV] to be or become dizzy, feel dizzy+to get a headache+to have a lot of trouble, be put to a lot of bother+to feel nausea, get sick+to smoke (a cigarette, a cigar, a pipe)",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans,3,well-formedness:OK
164,172,None,LEXICON,[STEM-PV],qatal,qatal,PV,"[KEV] to kill, murder+to beat up",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
165,173,None,LEXICON,[STEM-PV],$Al,$il,PV,"[KEV] to lift, raise, pick up+to carry, transport+to carry on one's person, wear, bear+to leave, change location, change residence",pos:verb asp:p vox:a mod:i,c-suff,,trans hollow,0,well-formedness:OK
166,174,None,LEXICON,[STEM-PV],$Al,$Al,PV,"[KEV] to lift, raise, pick up+to carry, transport+to carry on one's person, wear, bear+to leave, change location, change residence",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,trans hollow,0,well-formedness:OK
167,175,None,LEXICON,[STEM-PV],raDaE,raDa#E,PV,"[KEV] to nurse, suck milk at a mother's breast",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
168,176,None,LEXICON,[STEM-PV],nataj,nataj,PV,"[KEV] to result, be a result (of s.th.)+[KEV] to produce, make, yield",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
169,177,None,LEXICON,[STEM-PV],jAzaY,jAz,PV,"[KEV] to punish+[MEERA] to reward [KEV] to reward, ",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
170,178,None,LEXICON,[STEM-PV],Haqan,Haqan,PV,[KEV] to give an enema,pos:verb asp:p vox:a mod:i,,,#n trans,0,well-formedness:OK
171,179,None,LEXICON,[STEM-PV],wajaE,wajaE,PV,"[KEV] to hurt, pain",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
172,180,None,LEXICON,[STEM-PV],nAb,nib,PV,"[KEV] to represent, act as representative for, subsitute for s.o.",pos:verb asp:p vox:a mod:i,c-suff,,trans,0,well-formedness:OK
173,181,None,LEXICON,[STEM-PV],nAb,nAb,PV,"[KEV] to represent, act as representative for, subsitute for s.o.",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,trans,0,well-formedness:OK
174,182,None,LEXICON,[STEM-PV],naEa$,naEa$,PV,"[KEV] to dance, moving the hair left and right in a rhythmic motion+[KEV] to refresh, invigorate",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
175,183,None,LEXICON,[STEM-PV],barad,barad,PV,[KEV] to cool+to file,pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
176,184,None,LEXICON,[STEM-PV],$araT,$araT,PV,"[KEV] to stipulate, impose as a condition",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
177,185,None,LEXICON,[STEM-PV],qalab,qalab,PV,"[KEV] to turn, turn over+to turn upside down, turn over+to invert, reverse+to turn somersaults, tumble+[KEV] to turn, turn over+to turn upside down, turn over+to invert, reverse+to turn somersaults, tumble+[MEERA] to turn upside down",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
178,186,None,LEXICON,[STEM-PV],rak~,rak~,PV,[KEV] to be or become weak or feeble,pos:verb asp:p vox:a mod:i,,,intrans gem,6,well-formedness:OK
179,187,None,LEXICON,[STEM-PV],xalaS,xala#S,PV,"[KEV] to be freed, get rid of+to escape from, avoid",pos:verb asp:p vox:a mod:i,,,intrans,5,well-formedness:OK
180,188,None,LEXICON,[STEM-PV],nasax,nasa#x,PV,[KEV] to copy (s.th.)+[MEERA] to copy,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
181,189,None,LEXICON,[STEM-PV],falat,falat,PV,"[KEV] to come loose, escape, get away",pos:verb asp:p vox:a mod:i,,,#t intrans,4,well-formedness:OK
182,190,None,LEXICON,[STEM-PV],gadar,gadar,PV,"[KEV] to act treacherously toward s.o., doublecross, deceive",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
183,191,None,LEXICON,[STEM-PV],Sak~,Sak~,PV,"[KEV] to close, shut (e.g., the door)+[MEERA] to close an object such as door or book etc.",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
184,192,None,LEXICON,[STEM-PV],Ealak,Ealak,PV,[KEV] to chew (gum),pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
185,193,None,LEXICON,[STEM-PV],sahar,saha#r,PV,"[KEV] to stay up at night, stay awake, go without sleep+to guard or look after s.o.'s interest",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
186,195,None,LEXICON,[STEM-PV],qaraS,qaraS,PV,[KEV] to bite+to pinch,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
187,196,None,LEXICON,[STEM-PV],xa$aE,xa$a#E,PV,"[KEV] to humble oneself, be submissive",pos:verb asp:p vox:a mod:i,,,intrans,5,well-formedness:OK
188,232,None,LEXICON,[STEM-PV],dAm-u,dAm,PV,"[KEV] to make permanent, perpetuate, cause to last or continue",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans,4,well-formedness:OK
189,198,None,LEXICON,[STEM-PV],$At,$it,PV,"[KEV] to shoot, kick a ball+[MEERA] to shoot",pos:verb asp:p vox:a mod:i,c-suff,,#t trans,0,well-formedness:OK
190,199,None,LEXICON,[STEM-PV],$At,$At,PV,"[KEV] to shoot, kick a ball+[MEERA] to shoot",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,#t trans,0,well-formedness:OK
191,200,None,LEXICON,[STEM-PV],xanaq,xanaq,PV,"[KEV] to choke to death, suffocate, strangle+to choke",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
192,201,None,LEXICON,[STEM-PV],qaEad,qaEad,PV,"[KEV] to sit down, take a seat+to sit, be sitting+to remain, stay, dwell, live+to start to do s.th.",pos:verb asp:p vox:a mod:i,,,trans,-3,well-formedness:OK
193,202,None,LEXICON,[STEM-PV],gasal,gasal,PV,[KEV] to wash+[MEERA] to wash,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
194,203,None,LEXICON,[STEM-PV],sad~,sad~,PV,"[KEV] to close up, plug+to pay back+to close, shut+to obstruct, block+to meet, cover, satisfy+to fill, close",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
195,204,None,LEXICON,[STEM-PV],sam~,sam~,PV,"[KEV] to poison s.o. or s.th.+to poison s.th., put poison in s.th.",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
196,205,None,LEXICON,[STEM-PV],raqad,raqad,PV,"[KEV] to sleep+to go to bed, retire+[MEERA] to sleep",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
197,206,None,LEXICON,[STEM-PV],Had~,Had~,PV,"[KEV] to reduce, impede, hinder, curb+to border, be adjoining",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
198,207,None,LEXICON,[STEM-PV],nahaq,naha#q,PV,[KEV] to bray,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
199,208,None,LEXICON,[STEM-PV],razaq,razaq,PV,[KEV] (said of God) to provide s.o. with wealth and sustenance+to bless s.o. with (a child),pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
200,209,None,LEXICON,[STEM-PV],gAZ,giZ,PV,"[KEV] to anger, make s.o. angry",pos:verb asp:p vox:a mod:i,c-suff,,trans hollow,0,well-formedness:OK
201,210,None,LEXICON,[STEM-PV],gAZ,gAZ,PV,"[KEV] to anger, make s.o. angry",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,trans hollow,0,well-formedness:OK
202,211,None,LEXICON,[STEM-PV],$adah,$ada#h,PV,"[KEV] to amaze, surprise, astonish+to distract, confuse",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
203,212,None,LEXICON,[STEM-PV],sabaH,saba#H,PV,"[KEV] to take a bath, bathe+to swim",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
204,31,None,LEXICON,[STEM-PV],Dam~-i,Dam~,PV,"[KEV] to take s.th. away+to save, put away for safekeeping+to embrace",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
205,31,None,LEXICON,[STEM-PV],Dam~-u,Dam~,PV,"[KEV] to take s.th. away+to save, put away for safekeeping+to embrace",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
206,82,None,LEXICON,[STEM-PV],daq~-u,daq~,PV,"[KEV] to ring+to beat (e.g., the drums) [MEERA] to knock",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
207,82,None,LEXICON,[STEM-PV],daq~-i,daq~,PV,"[KEV] to ring+to beat (e.g., the drums) [MEERA] to knock",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
208,214,None,LEXICON,[STEM-PV],kal,kal,PV,"[KEV] to eat up, consume+to eat away, knaw, consume+to take, get s.th. unpleasant+to capture, take",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
209,215,None,LEXICON,[STEM-PV],Ham~aY,Ham~,PV,"[KEV] to heat, make warm",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
210,216,None,LEXICON,[STEM-PV],Hadav,Hadav,PV,"[KEV] to take place, occur",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
211,217,None,LEXICON,[STEM-PV],nafaY,naf,PV,"[KEV] to deny+to exile, banish",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
212,218,None,LEXICON,[STEM-PV],naqal,naqal,PV,"[KEV] to move, transport, transmit+to transfer, translocate+to copy+to broadcast+to spread, communicate (a disease)",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
213,219,None,LEXICON,[STEM-PV],mAt,mit,PV,"[KEV] to die, become dead+[MEERA] to die",pos:verb asp:p vox:a mod:i,c-suff,,#t intrans,4,well-formedness:OK
214,220,None,LEXICON,[STEM-PV],mAt,mAt,PV,"[KEV] to die, become dead+[MEERA] to die",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,#t intrans,4,well-formedness:OK
215,222,None,LEXICON,[STEM-PV],Han~,Han~,PV,"[KEV] to long, yearn, be anxious+to feel affection, compassion, sympathy for",pos:verb asp:p vox:a mod:i,,,intrans gem,4,well-formedness:OK
216,223,None,LEXICON,[STEM-PV],qAl,qil,PV,"[KEV] to say, tell+to tell+[MEERA] to say",pos:verb asp:p vox:a mod:i,c-suff,,trans,0,well-formedness:OK
217,224,None,LEXICON,[STEM-PV],qAl,qAl,PV,"[KEV] to say, tell+to tell+[MEERA] to say",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,trans,0,well-formedness:OK
218,225,None,LEXICON,[STEM-PV],jamad,jama#d,PV,"[KEV] to freeze, harden+to stand still, freeze (usually out of fear)+to harden, solidify",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
219,226,None,LEXICON,[STEM-PV],sanaH,sana#H,PV,"[KEV] to present itself, offer itself (to s.o., esp. an opportunity)",pos:verb asp:p vox:a mod:i,,,intrans,4,well-formedness:OK
220,227,None,LEXICON,[STEM-PV],$Ar,$ir,PV,[KEV] to offer advice to s.o.,pos:verb asp:p vox:a mod:i,c-suff,,trans,0,well-formedness:OK
221,228,None,LEXICON,[STEM-PV],$Ar,$Ar,PV,[KEV] to offer advice to s.o.,pos:verb asp:p vox:a mod:i,n-suff||v-suff,,trans,0,well-formedness:OK
222,229,None,LEXICON,[STEM-PV],xabar,xabar,PV,"[KEV] to perceive, have insight into, know+[KEV] to perceive, have insight into, know",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
223,230,None,LEXICON,[STEM-PV],Talab,Talab,PV,"[KEV] to ask for, request, apply for+to send for s.o.+to order+to be owed money by, be the creditor of+[MEERA] to request",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
224,364,None,LEXICON,[STEM-PV],dAr-i,dir,PV,"[KEV] to pour+to turn, turn (one's face), direct+to turn s.o. against s.o. else+to direct, manage, run, be in charge of s.th.",pos:verb asp:p vox:a mod:i,c-suff,,trans hollow,-2,well-formedness:OK
225,365,None,LEXICON,[STEM-PV],dAr-i,dAr,PV,"[KEV] to pour+to turn, turn (one's face), direct+to turn s.o. against s.o. else+to direct, manage, run, be in charge of s.th.",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,trans hollow,-2,well-formedness:OK
226,233,None,LEXICON,[STEM-PV],qadaH,qada#H,PV,"[KEV] to spark, make sparks",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
227,234,None,LEXICON,[STEM-PV],Eazal,Eazal,PV,"[KEV] to separate, sort+to isolate+to discharge, dismiss",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
228,235,None,LEXICON,[STEM-PV],hadaY,had,PV,[KEV] to lead s.o. on the right path+to give as a gift,pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
229,379,None,LEXICON,[STEM-PV],dAr-u,dir,PV,"[KEV] to go round, rotate, circulate, spread+to turn, circle, revolve+to tour, travel, wander around+to stun, bewilder+[MEERA] to turn around",pos:verb asp:p vox:a mod:i,c-suff,,trans,0,well-formedness:OK
230,380,None,LEXICON,[STEM-PV],dAr-u,dAr,PV,"[KEV] to go round, rotate, circulate, spread+to turn, circle, revolve+to tour, travel, wander around+to stun, bewilder+[MEERA] to turn around",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,trans,0,well-formedness:OK
231,238,None,LEXICON,[STEM-PV],farag,farag,PV,[KEV] to be or become empty+to be or become vacant+to be or become free,pos:verb asp:p vox:a mod:i,,,intrans,10,well-formedness:OK
232,239,None,LEXICON,[STEM-PV],SaH~,SaH~,PV,"[KEV] to be true, correct+to be found by s.o., come to s.o.+to give a chance, allow an opportunity",pos:verb asp:p vox:a mod:i,,,intrans gem,6,well-formedness:OK
233,240,None,LEXICON,[STEM-PV],HanaY,Han,PV,"[KEV] to bend, bow, bend forward",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
234,242,None,LEXICON,[STEM-PV],raham,raha#m,PV,"[KEV] to fit, be suitable for",pos:verb asp:p vox:a mod:i,,,intrans,1,well-formedness:OK
235,243,None,LEXICON,[STEM-PV],rAb,rib,PV,[KEV] to curdle,pos:verb asp:p vox:a mod:i,c-suff,,trans,0,well-formedness:OK
236,244,None,LEXICON,[STEM-PV],rAb,rAb,PV,[KEV] to curdle,pos:verb asp:p vox:a mod:i,n-suff||v-suff,,trans,0,well-formedness:OK
237,245,None,LEXICON,[STEM-PV],*AE,*iE,PV,"[KEV] to broadcast, transmit+to spread, circulate",pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,3,well-formedness:OK
238,246,None,LEXICON,[STEM-PV],*AE,*AE,PV,"[KEV] to broadcast, transmit+to spread, circulate",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,3,well-formedness:OK
239,247,None,LEXICON,[STEM-PV],HakaY,Hak,PV,"[KEV] to tell, relate+to say, utter+to talk, speak",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
240,248,None,LEXICON,[STEM-PV],gamar,gama#r,PV,"[KEV] to faint, lose consciousness",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
241,249,None,LEXICON,[STEM-PV],gAr,gir,PV,"[KEV] to be jealous+to be zealous, vie (for)",pos:verb asp:p vox:a mod:i,c-suff,,intrans hollow,4,well-formedness:OK
242,250,None,LEXICON,[STEM-PV],gAr,gAr,PV,"[KEV] to be jealous+to be zealous, vie (for)",pos:verb asp:p vox:a mod:i,n-suff||v-suff,,intrans hollow,4,well-formedness:OK
243,251,None,LEXICON,[STEM-PV],ham~,ham~,PV,"[KEV] to be important, of consequence, to matter+to concern, affect",pos:verb asp:p vox:a mod:i,,,intrans gem,4,well-formedness:OK
244,252,None,LEXICON,[STEM-PV],fasax,fasax,PV,"[KEV] to dissolve, cancel, void+to take off (one's clothes)+to take apart, disassemble",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
245,253,None,LEXICON,[STEM-PV],bAE,biE,PV,[KEV] to sell+[MEERA] to sell,pos:verb asp:p vox:a mod:i,c-suff,,trans hollow,0,well-formedness:OK
246,254,None,LEXICON,[STEM-PV],bAE,bAE,PV,[KEV] to sell+[MEERA] to sell,pos:verb asp:p vox:a mod:i,n-suff||v-suff,,trans hollow,0,well-formedness:OK
247,255,None,LEXICON,[STEM-PV],naTaq,naTaq,PV,"[KEV] to speak, utter+to pronounce+[MEERA] to utter",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
248,256,None,LEXICON,[STEM-PV],$al~,$al~,PV,"[KEV] to take, carry away+to carry, lift+to steal, pilfer+to sew by hand+[MEERA] to carry",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
249,258,None,LEXICON,[STEM-PV],nafax,nafax,PV,"[KEV] to inflate, fill with air+to blow on, breathe on",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
250,259,None,LEXICON,[STEM-PV],naba$,naba$,PV,"[KEV] to dig up, unearth+to bring out into the open, reveal",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
251,260,None,LEXICON,[STEM-PV],nahab,naha#b,PV,"[KEV] to rob+to steal, plunder",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
252,261,None,LEXICON,[STEM-PV],waSaf,waSaf,PV,"[KEV] to describe, depict+to praise, credit",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
253,262,None,LEXICON,[STEM-PV],Ha$~,Ha$~,PV,"[KEV] to mow, cut grass",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
254,263,None,LEXICON,[STEM-PV],rafaE,rafa#E,PV,"[KEV] to lift, raise, lift up+to raise+to increase, mark higher+to take away, remove+to submit, present, forward+to sue, bring legal action against s.o.+[MEERA] to raise and/or lift",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
255,264,None,LEXICON,[STEM-PV],haz~,haz~,PV,"[KEV] to rock, jolt (to and fro)+to shake, jiggle+to shake, jiggle+[MEERA] to shake",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
256,266,None,LEXICON,[STEM-PV],HAk,Hik,PV,[KEV] to weave+to knit,pos:verb asp:p vox:a mod:i,c-suff,,trans hollow,0,well-formedness:OK
257,267,None,LEXICON,[STEM-PV],HAk,HAk,PV,[KEV] to weave+to knit,pos:verb asp:p vox:a mod:i,n-suff||v-suff,,trans hollow,0,well-formedness:OK
258,268,None,LEXICON,[STEM-PV],gazA,gaz,PV,"[KEV] to raid, attack, carry out a tribal expedition on, invade",pos:verb asp:p vox:a mod:i,,,trans #-aA,0,well-formedness:OK
259,269,None,LEXICON,[STEM-PV],garas,garas,PV,[KEV] to plant,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
260,270,None,LEXICON,[STEM-PV],jadaH,jadaH,PV,"[KEV] to drill (with a drill)+to spark, strike fire",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
261,271,None,LEXICON,[STEM-PV],nabat,nabat,PV,"[KEV] to grow+to sprout, germinate",pos:verb asp:p vox:a mod:i,,,#t trans,0,well-formedness:OK
262,272,None,LEXICON,[STEM-PV],matan,mata#n,PV,"[KEV] to become fat, plump, stout+to gain weight",pos:verb asp:p vox:a mod:i,,,#n intrans,3,well-formedness:OK
263,273,None,LEXICON,[STEM-PV],gafar,gafar,PV,"[KEV] to pardon, forgive",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
264,241,None,LEXICON,[STEM-PV],daxal-i,daxa#l,PV,"[KEV] to enter, go in+to consummate a marriage, cohabit, sleep with one's wife (for the first time)+to be included",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
265,241,None,LEXICON,[STEM-PV],daxal-a,daxa#l,PV,"[KEV] to enter, go in+to consummate a marriage, cohabit, sleep with one's wife (for the first time)+to be included",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
266,275,None,LEXICON,[STEM-PV],baraY,bar,PV,[KEV] to sharpen a pencil,pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
267,276,None,LEXICON,[STEM-PV],faz~,faz~,PV,[KEV] to stand up+to wake up+[MEERA] to suddenly stand up due to fear and/or shock,pos:verb asp:p vox:a mod:i,,,intrans gem,4,well-formedness:OK
268,277,None,LEXICON,[STEM-PV],xasar,xasa#r,PV,[KEV] to lose,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
269,278,None,LEXICON,[STEM-PV],labaq,laba#q,PV,[MEERA] to match (clothing),pos:verb asp:p vox:a mod:i,,,intrans,3,well-formedness:OK
270,279,None,LEXICON,[STEM-PV],maDaY,maD,PV,"[KEV] to pass, go by, elapse+to sign one's name, affix one's signature",pos:verb asp:p vox:a mod:i,,,trans #-ay,0,well-formedness:OK
271,280,None,LEXICON,[STEM-PV],$abak,$abak,PV,"[KEV] to tie, fasten, attach",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
272,281,None,LEXICON,[STEM-PV],naEam,naEam,PV,"[KEV] to be or become fine, powdery+[MEERA] to make sth smoother or softer",pos:verb asp:p vox:a mod:i,,,intrans,5,well-formedness:OK
273,282,None,LEXICON,[STEM-PV],hazab,hazab,PV,[KEV] to call s.o. bad names,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
274,283,None,LEXICON,[STEM-PV],Ha$ar,Ha$ar,PV,"[KEV] to stick, pack, squeeze, force+[MEERA] to annoy",pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
275,284,None,LEXICON,[STEM-PV],$aEaT,$aEaT,PV,[MEERA] to tear sth,pos:verb asp:p vox:a mod:i,,,trans,0,well-formedness:OK
276,285,None,LEXICON,[STEM-PV],ga$~,ga$~,PV,"[KEV] to cheat, swindle+to adulterate, dilute",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
277,286,None,LEXICON,[STEM-PV],Sab~,Sab~,PV,"[KEV] to pour, pour out",pos:verb asp:p vox:a mod:i,,,trans gem,0,well-formedness:OK
