,PATTERN_ABSTRACT,PATTERN_DEF,ROOT,ROOT_SUB,DEFINE,CLASS,PATTERN,LEMMA,LEMMA_SUB,FORM,FORM_SUB,BW,BW_SUB,GLOSS,FEAT,COND-T,COND-F,COND-S,MATCH,COMMENTS,STATUS
552,1a2a3,,w.\1.n,,BACKOFF,[STEM-PV],1a2u3,lex:wa\1un-u,,wa\1un,,,wa\1un/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^w([^wyA}&])n$,1,
553,1a2a3,,w.\1.n,,BACKOFF,[STEM-PV],1a2i3,lex:wa\1in-i,,wa\1in,,,wa\1in/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^w([^wyA}&])n$,1,
554,ta1A2a3,,w.>.\1,,BACKOFF,[STEM-PV],ta1A'a3,lex:tawA'a\1,,tawA'a\1,,,tawA'a\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^twA'([^ntwyA}&])$,1,
555,1A2a3,,y.\1.\2,,BACKOFF,[STEM-PV],1A2a3,lex:yA\1a\2,,yA\1a\2,,,yA\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^yA([^wyA}&])([^ntwyA}&])$,1,
556,ta1A2a3,,w.\1.\1,,BACKOFF,[STEM-PV],ta1A2~,lex:tawA\1~,,tawA\1~,,,tawA\1~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,gem trans,^twA([^ntwyA}&])$,1,
557,1a2~a3,,y.\1.\2,,BACKOFF,[STEM-PV],1a2~a3,lex:ya\1~a\2,,ya\1~a\2,,,ya\1~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^y([^wyA}&])([^ntwyA}&])$,1,
558,1a2a3,,y.\1.\2,,BACKOFF,[STEM-PV],1a2i3,lex:ya\1i\2-a,,ya\1i\2,,,ya\1i\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^y([^wyA}&])([^ntwyA}&])$,1,
559,1a2a3,,y.\1.\2,,BACKOFF,[STEM-PV],1a2a3,lex:ya\1a\2-i,,ya\1a\2,,,ya\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^y([^wyA}&])([^ntwyA}&])$,1,
560,1a2a3,,y.\1.\2,,BACKOFF,[STEM-PV],1a2u3,lex:ya\1u\2-u,,ya\1u\2,,,ya\1u\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^y([^wyA}&])([^ntwyA}&])$,1,
561,1a2a3,,y.\1.\2,,BACKOFF,[STEM-PV],1a2a3,lex:ya\1a\2-a,,ya\1a\2,,,ya\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^y([^wyA}&])([^ntwyA}&])$,1,
562,1a2a3,,y.\1.n,,BACKOFF,[STEM-PV],1a2i3,lex:ya\1in-a,,ya\1in,,,ya\1in/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^y([^wyA}&])n$,1,
563,1a2~a3,,y.\1.n,,BACKOFF,[STEM-PV],1a2~a3,lex:ya\1~an,,ya\1~an,,,ya\1~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^y([^wyA}&])n$,1,
564,1a2a3,,y.\1.n,,BACKOFF,[STEM-PV],1a2a3,lex:ya\1an-u,,ya\1an,,,ya\1an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^y([^wyA}&])n$,1,
565,1a2a3,,y.\1.n,,BACKOFF,[STEM-PV],1a2u3,lex:ya\1un-u,,ya\1un,,,ya\1un/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^y([^wyA}&])n$,1,
566,ta1A2a3,,w.\1.\1,,BACKOFF,[STEM-PV],ta1A2a3,lex:tawA\1~,,tawA\1a\1,,,tawA\1a\1/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^twA([^ntwyA}&])\1$,1,
567,{i1o2a3~,,\1.y.\2,,BACKOFF,[STEM-PV],{u1o2u3~,lex:{i\1oya\2~,,{u\1oyu\2~,,,{u\1oyu\2~/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,gem intrans,^A([^wyA}&])y([^ntwyA}&])$,1,
568,{i1o2a3~,,\1.y.\2,,BACKOFF,[STEM-PV],{u1o2u3i3,lex:{i\1oya\2~,,{u\1oyu\2iD,,,{u\1oyu\2iD/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,gem intrans,^A([^wyA}&])y([^ntwyA}&])\2$,1,
569,1A2a3,,>.\1.y,,BACKOFF,[STEM-PV],>uw2,lex:|\1aY,,>uw\1,,,>uw\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^Aw([^wyA}&])$,1,
570,1A2a3,,>.\1.\2,,BACKOFF,[STEM-PV],>uw2i3,lex:|\1a\2,,>uw\1i\2,,,>uw\1i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^Aw([^wyA}&])([^ntwyA}&])$,1,
571,1A2a3,,>.\1.w,,BACKOFF,[STEM-PV],>uw2,lex:|\1aY,,>uw\1,,,>uw\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^Aw([^wyA}&])$,1,
572,{i1o2a3~,,\1.\2.\3,,BACKOFF,[STEM-PV],{u1o2u3i3,lex:{i\1o\2a\3~,,{u\1o\2u\3ir,,,{u\1o\2u\3ir/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,gem intrans,^A([^wyA}&])([^wyA}&])([^ntwyA}&])\3$,1,
573,{i1o2a3~,,\1.\2.\3,,BACKOFF,[STEM-PV],{u1o2u3~,lex:{i\1o\2a\3~,,{u\1o\2u\3~,,,{u\1o\2u\3~/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,gem intrans,^A([^wyA}&])([^wyA}&])([^ntwyA}&])$,1,
574,1A2a3,,>.\1.n,,BACKOFF,[STEM-PV],>uw2i3,lex:|\1an,,>uw\1in,,,>uw\1in/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#n intrans,^Aw([^wyA}&])n$,1,
575,{i1o2a3~,,\1.w.\2,,BACKOFF,[STEM-PV],{u1o2u3~,lex:{i\1owa\2~,,{u\1owu\2~,,,{u\1owu\2~/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,gem intrans,^A([^wyA}&])w([^ntwyA}&])$,1,
576,{i1o2a3~,,\1.w.\2,,BACKOFF,[STEM-PV],{u1o2u3i3,lex:{i\1owa\2~,,{u\1owu\2il,,,{u\1owu\2il/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,gem intrans,^A([^wyA}&])w([^ntwyA}&])\2$,1,
577,1A2a3,,w.\1.y,,BACKOFF,[STEM-PV],>uw2,lex:|\1aY,,>uw\1,,,>uw\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^Aw([^wyA}&])$,1,
578,1a2a3,,>.w.n,,BACKOFF,[STEM-PV],<i3,lex:|n-u,,<in,,,<in/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,#n intrans,^An$,1,
579,1a2a3,,>.w.n,,BACKOFF,[STEM-PV],<iy3,lex:|n-u,,<iyn,,,<iyn/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,#n intrans,^Ayn$,1,
580,1a2a3,,>.w.n,,BACKOFF,[STEM-PV],<i3,lex:|n-i,,<in,,,<in/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,#n intrans,^An$,1,
581,1a2a3,,>.w.n,,BACKOFF,[STEM-PV],<iy3,lex:|n-i,,<iyn,,,<iyn/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,#n intrans,^Ayn$,1,
582,1A2a3,,>.w.y,,BACKOFF,[STEM-PV],>uw2,lex:|waY,,>uww,,,>uww/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^Aww$,1,
583,1a2a3,,>.\1.\1,,BACKOFF,[STEM-PV],>u2i3,lex:>a\1~-u,,>u\1i\1,,,>u\1i\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,gem intrans,^A([^ntwyA}&])\1$,1,
584,1a2a3,,>.\1.\1,,BACKOFF,[STEM-PV],>u2i3,lex:>a\1~-i,,>u\1i\1,,,>u\1i\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,gem intrans,^A([^ntwyA}&])\1$,1,
585,>a1o2a3,,\1.w.>,,BACKOFF,[STEM-PV],>u1,lex:>a\1A',,>u\1,,,>u\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy' intrans,^A([^wyA}&])$,1,
586,>a1o2a3,,\1.y.t,,BACKOFF,[STEM-PV],>u1i3,lex:>a\1At,,>u\1it,,,>u\1it/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,#t intrans,^A([^wyA}&])t$,1,
587,>a1o2a3,,\1.y.t,,BACKOFF,[STEM-PV],>u1iy3,lex:>a\1At,,>u\1iyt,,,>u\1iyt/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,#t intrans,^A([^wyA}&])yt$,1,
588,>a1o2a3,,\1.w.\2,,BACKOFF,[STEM-PV],>u1i3,lex:>a\1A\2,,>u\1i\2,,,>u\1i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,intrans,^A([^wyA}&])([^ntwyA}&])$,1,
589,>a1o2a3,,\1.w.\2,,BACKOFF,[STEM-PV],>u1iy3,lex:>a\1A\2,,>u\1iy\2,,,>u\1iy\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,intrans,^A([^wyA}&])y([^ntwyA}&])$,1,
590,>a1o2a3,,\1.y.\2,,BACKOFF,[STEM-PV],>u1i3,lex:>a\1A\2,,>u\1i\2,,,>u\1i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,intrans,^A([^wyA}&])([^ntwyA}&])$,1,
591,>a1o2a3,,\1.y.\2,,BACKOFF,[STEM-PV],>u1iy3,lex:>a\1A\2,,>u\1iy\2,,,>u\1iy\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,intrans,^A([^wyA}&])y([^ntwyA}&])$,1,
592,>a1o2a3,,\1.y.n,,BACKOFF,[STEM-PV],>u1i3,lex:>a\1An,,>u\1in,,,>u\1in/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,#n intrans,^A([^wyA}&])n$,1,
593,>a1o2a3,,\1.y.n,,BACKOFF,[STEM-PV],>u1iy3,lex:>a\1An,,>u\1iyn,,,>u\1iyn/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,#n intrans,^A([^wyA}&])yn$,1,
594,>a1o2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],>u1o2i3,lex:>a\1a\2~,,>u\1o\2i\2,,,>u\1o\2i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,gem intrans,^A([^wyA}&])([^ntwyA}&])\2$,1,
595,>a1o2a3,,\1.\2.\3,,BACKOFF,[STEM-PV],>u1o2i3,lex:>a\1o\2a\3,,>u\1o\2i\3,,,>u\1o\2i\3/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^wyA}&])([^ntwyA}&])$,1,
596,1a2~a3,,>.\1.\2,,BACKOFF,[STEM-PV],>u2~i3,lex:>a\1~a\2,,>u\1~i\2,,,>u\1~i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^ntwyA}&])$,1,
597,1a2a3,,>.\1.\2,,BACKOFF,[STEM-PV],>u2i3,lex:>a\1a\2-u,,>u\1i\2,,,>u\1i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^ntwyA}&])$,1,
598,1a2a3,,>.\1.\2,,BACKOFF,[STEM-PV],>u2i3,lex:>a\1a\2-i,,>u\1i\2,,,>u\1i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^ntwyA}&])$,1,
599,>a1o2a3,,\1.\2.>,,BACKOFF,[STEM-PV],>u1o2i},lex:>a\1o\2a>,,>u\1o\2i},,,>u\1o\2i}/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^wyA}&])}$,1,
600,>a1o2a3,,\1.\2.y,,BACKOFF,[STEM-PV],>u1o2,lex:>a\1o\2aY,,>u\1o\2,,,>u\1o\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^A([^wyA}&])([^wyA}&])$,1,
601,>a1o2a3,,\1.\2.n,,BACKOFF,[STEM-PV],>u1o2i3,lex:>a\1o\2an,,>u\1o\2in,,,>u\1o\2in/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#n intrans,^A([^wyA}&])([^wyA}&])n$,1,
602,>a1o2a3,,\1.\2.w,,BACKOFF,[STEM-PV],>u1o2,lex:>a\1o\2aY,,>u\1o\2,,,>u\1o\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^A([^wyA}&])([^wyA}&])$,1,
603,1a2~a3,,>.\1.n,,BACKOFF,[STEM-PV],>u2~i3,lex:>a\1~an,,>u\1~in,,,>u\1~in/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#n intrans,^A([^wyA}&])n$,1,
604,1a2a3,,>.\1.\2,,BACKOFF,[STEM-PV],>u2i3,lex:>a\1a\2-a,,>u\1i\2,,,>u\1i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^ntwyA}&])$,1,
605,1a2a3,,>.\1.\2,,BACKOFF,[STEM-PV],>u2i3,lex:>a\1i\2-a,,>u\1i\2,,,>u\1i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^ntwyA}&])$,1,
606,>a1o2a3,,\1.\2.t,,BACKOFF,[STEM-PV],>u1o2i3,lex:>a\1o\2at,,>u\1o\2it,,,>u\1o\2it/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#t intrans,^A([^wyA}&])([^wyA}&])t$,1,
607,1a2a3,,>.\1.y,,BACKOFF,[STEM-PV],>u2,lex:>a\1aY-a,,>u\1,,,>u\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^A([^wyA}&])$,1,
608,>a1o2a3,,\1.y.\2,,BACKOFF,[STEM-PV],>u1o}i3,lex:>a\1o>a\2,,>u\1o}i\2,,,>u\1o}i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])}([^ntwyA}&])$,1,
609,1a2a3,,>.\1.y,,BACKOFF,[STEM-PV],>u2,lex:>a\1aY-i,,>u\1,,,>u\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^A([^wyA}&])$,1,
610,1a2a3,,>.\1.\1,,BACKOFF,[STEM-PV],>u2i3,lex:>a\1~-a,,>u\1i\1,,,>u\1i\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,gem intrans,^A([^ntwyA}&])\1$,1,
611,{i1o2a3a4~,,\1.\2.>.\3,,BACKOFF,[STEM-PV],{u1o2u&o4i4,lex:{i\1o\2a>a\3~,,{u\1o\2u&o\3ib,,,{u\1o\2u&o\3ib/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,gem intrans,^A([^wyA}&])([^wyA}&])&([^ntwyA}&])\3$,1,
612,>a1o2a3,,\1.w.\2,,BACKOFF,[STEM-PV],>u1o}i3,lex:>a\1o>a\2,,>u\1o}i\2,,,>u\1o}i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])}([^ntwyA}&])$,1,
613,>a1o2a3,,\1.w.y,,BACKOFF,[STEM-PV],>u1o2,lex:>a\1owaY,,>u\1ow,,,>u\1ow/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^A([^wyA}&])w$,1,
614,{i1o2a3a4~,,\1.\2.\3.\4,,BACKOFF,[STEM-PV],{u1o2u3o4i4,lex:{i\1o\2a\3a\4~,,{u\1o\2u\3o\4im,,,{u\1o\2u\3o\4im/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,gem intrans,^A([^wyA}&])([^wyA}&])([^wyA}&])([^ntwyA}&])\4$,1,
615,>a1o2a3,,\1.n.n,,BACKOFF,[STEM-PV],>u1i2~,lex:>a\1an~,,>u\1in~,,,>u\1in~/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,#n gem intrans,^A([^wyA}&])n$,1,
616,{i1o2a3a4~,,\1.\2.w.\3,,BACKOFF,[STEM-PV],{u1o2uw4i4,lex:{i\1o\2A\3~,,{u\1o\2uw\3ib,,,{u\1o\2uw\3ib/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,gem intrans,^A([^wyA}&])([^wyA}&])w([^ntwyA}&])\3$,1,
617,1a2~a3,,w.\1.\2,,BACKOFF,[STEM-PV],>u2~i3,lex:>a\1~a\2,,>u\1~i\2,,,>u\1~i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^ntwyA}&])$,1,
618,{i1o2awo2a3,,\1.\2.\3,,BACKOFF,[STEM-PV],{u1o2uwo2i3,lex:{i\1o\2awoda\3,,{u\1o\2uwodi\3,,,{u\1o\2uwodi\3/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^wyA}&])w\2([^ntwyA}&])$,1,
619,{i1o2awo2a3,,\1.\2.n,,BACKOFF,[STEM-PV],{u1o2uwo2i3,lex:{i\1o\2awo$an,,{u\1o\2uwo$in,,,{u\1o\2uwo$in/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#n intrans,^A([^wyA}&])([^wyA}&])w\2n$,1,
620,>a1o2a3,,\1.w.\2,,BACKOFF,[STEM-PV],>u1o2i3,lex:>a\1owa\2,,>u\1owi\2,,,>u\1owi\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])w([^ntwyA}&])$,1,
621,>a1o2a3,,\1.y.w,,BACKOFF,[STEM-PV],>u1o2,lex:>a\1oyaY,,>u\1oy,,,>u\1oy/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^A([^wyA}&])y$,1,
622,{i1ota2a3,,>.\1.\1,,BACKOFF,[STEM-PV],{u&otu2~,lex:{i}ota\1~,,{u&otu\1~,,,{u&otu\1~/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,gem intrans,^A&t([^ntwyA}&])$,1,
623,{i1ota2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],{u1otu2~,lex:{i\1ota\2~,,{u\1otu\2~,,,{u\1otu\2~/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,gem intrans,^A([^wyA}&])t([^ntwyA}&])$,1,
624,1a2a3,,>.\1.\2,,BACKOFF,[STEM-PV],>u2i3,lex:>a\1u\2-u,,>u\1i\2,,,>u\1i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^ntwyA}&])$,1,
625,1a2~a3,,>.\1.y,,BACKOFF,[STEM-PV],>u2~,lex:>a\1~aY,,>u\1~,,,>u\1~/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^A([^wyA}&])$,1,
626,1a2a3,,>.\1.n,,BACKOFF,[STEM-PV],>u2i3,lex:>a\1in-a,,>u\1in,,,>u\1in/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#n intrans,^A([^wyA}&])n$,1,
627,1a2a3,,>.\1.y,,BACKOFF,[STEM-PV],>u2iy,lex:>a\1iy-a,,>u\1iy,,,>u\1iy/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^A([^wyA}&])y$,1,
628,>a1o2a3,,\1.>.y,,BACKOFF,[STEM-PV],>u1o,lex:>a\1o>aY,,>u\1o,,,>u\1o/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-}iy intrans,^A([^wyA}&])$,1,
629,>a1o2a3,,\1.>.\2,,BACKOFF,[STEM-PV],>u1o}i3,lex:>a\1o>a\2,,>u\1o}i\2,,,>u\1o}i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])}([^ntwyA}&])$,1,
630,1a2a3,,>.\1.w,,BACKOFF,[STEM-PV],>u2,lex:>a\1A-u,,>u\1,,,>u\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^A([^wyA}&])$,1,
631,>a1o2a3,,\1.t.t,,BACKOFF,[STEM-PV],>u1i2~,lex:>a\1at~,,>u\1it~,,,>u\1it~/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,#t gem intrans,^A([^wyA}&])t$,1,
632,{i1ota2a3,,\1.n.n,,BACKOFF,[STEM-PV],{u1otu2i3,lex:{i\1otan~,,{u\1otunin,,,{u\1otunin/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,#n gem intrans,^A([^wyA}&])tnn$,1,
633,>a1o2a3,,\1.\2.y,,BACKOFF,[STEM-PV],>u1o2i},lex:>a\1o\2a>,,>u\1o\2i},,,>u\1o\2i}/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^wyA}&])}$,1,
634,>a1o2a3,,\1.w.n,,BACKOFF,[STEM-PV],>u1iy3,lex:>a\1An,,>u\1iyn,,,>u\1iyn/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,#n intrans,^A([^wyA}&])yn$,1,
635,>a1o2a3,,\1.w.n,,BACKOFF,[STEM-PV],>u1i3,lex:>a\1An,,>u\1in,,,>u\1in/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,#n intrans,^A([^wyA}&])n$,1,
636,>a1o2a3,,\1.\2.\3,,BACKOFF,[STEM-PV],>u1o2i3,lex:>a\1o\2a\3-i,,>u\1o\2i\3,,,>u\1o\2i\3/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^wyA}&])([^ntwyA}&])$,1,
637,{i1ota2a3,,\1.\2.\2,,BACKOFF,[STEM-PV],{u1oTu2~,lex:{i\1oTa\2~,,{u\1oTu\2~,,,{u\1oTu\2~/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,gem intrans,^A([^wyA}&])T([^ntwyA}&])$,1,
638,>a1o2a3,,\1.y.\2,,BACKOFF,[STEM-PV],>u1o2i3,lex:>a\1oya\2,,>u\1oyi\2,,,>u\1oyi\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])y([^ntwyA}&])$,1,
639,>a1o2a3,,\1.y.y,,BACKOFF,[STEM-PV],>u1o2,lex:>a\1oyaY,,>u\1oy,,,>u\1oy/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^A([^wyA}&])y$,1,
640,>a1o2a3,,\1.y.>,,BACKOFF,[STEM-PV],>u1,lex:>a\1A',,>u\1,,,>u\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy' intrans,^A([^wyA}&])$,1,
641,1a2o3a4,,>.\1.\2.\3,,BACKOFF,[STEM-PV],>u2o3i4,lex:>a\1o\2a\3,,>u\1o\2i\3,,,>u\1o\2i\3/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^wyA}&])([^ntwyA}&])$,1,
642,>a1o2a3,,\1.w.t,,BACKOFF,[STEM-PV],>u1iy3,lex:>a\1At,,>u\1iyt,,,>u\1iyt/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,#t intrans,^A([^wyA}&])yt$,1,
643,>a1o2a3,,\1.w.t,,BACKOFF,[STEM-PV],>u1i3,lex:>a\1At,,>u\1it,,,>u\1it/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,#t intrans,^A([^wyA}&])t$,1,
644,1a2~a3,,>.\1.t,,BACKOFF,[STEM-PV],>u2~i3,lex:>a\1~at,,>u\1~it,,,>u\1~it/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#t intrans,^A([^wyA}&])t$,1,
645,1a2o3a4,,>.\1.\2.n,,BACKOFF,[STEM-PV],>u2o3i4,lex:>a\1o\2an,,>u\1o\2in,,,>u\1o\2in/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#n intrans,^A([^wyA}&])([^wyA}&])n$,1,
646,1a2a3,,>.\1.n,,BACKOFF,[STEM-PV],>u2i3,lex:>a\1un-u,,>u\1in,,,>u\1in/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#n intrans,^A([^wyA}&])n$,1,
647,1a2a3,,>.n.n,,BACKOFF,[STEM-PV],>u2~,lex:>an~-i,,>un~,,,>un~/PV_PASS,na,pos:verb asp:p vox:p mod:i,v-suff,,#n gem intrans,^An$,1,
648,1a2o3o4a5,,>.\1.\2.\3.\4,,BACKOFF,[STEM-PV],>u2o3o4i5,lex:>a\1o\2o\3a\4,,>u\1o\2o\3i\4,,,>u\1o\2o\3i\4/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^A([^wyA}&])([^wyA}&])([^wyA}&])([^ntwyA}&])$,1,
649,>a1o2a3,,w.\1.\2,,BACKOFF,[STEM-PV],>u1o2i3,lex:>awo\1a\2,,>uwo\1i\2,,,>uwo\1i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^Aw([^wyA}&])([^ntwyA}&])$,1,
650,>a1o2a3,,w.\1.>,,BACKOFF,[STEM-PV],>u1o2i},lex:>awo\1a>,,>uwo\1i},,,>uwo\1i}/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^Aw([^wyA}&])}$,1,
651,>a1o2a3,,w.\1.y,,BACKOFF,[STEM-PV],>u1o2,lex:>awo\1aY,,>uwo\1,,,>uwo\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^Aw([^wyA}&])$,1,
652,1a2o3a4,,>.w.\1.\2,,BACKOFF,[STEM-PV],>u2o3i4,lex:>awo\1a\2,,>uwo\1i\2,,,>uwo\1i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^Aw([^wyA}&])([^ntwyA}&])$,1,
653,>a1o2a3,,w.\1.n,,BACKOFF,[STEM-PV],>u1o2i3,lex:>awo\1an,,>uwo\1in,,,>uwo\1in/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#n intrans,^Aw([^wyA}&])n$,1,
654,1a2~a3,,>.w.y,,BACKOFF,[STEM-PV],>u2~,lex:>aw~aY,,>uw~,,,>uw~/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^Aw$,1,
655,1a2a3,,>.w.y,,BACKOFF,[STEM-PV],>u2,lex:>awaY-i,,>uw,,,>uw/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,#-iy intrans,^Aw$,1,
656,>a1o2a3,,y.\1.\2,,BACKOFF,[STEM-PV],>u1o2i3,lex:>ayo\1a\2,,>uyo\1i\2,,,>uyo\1i\2/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^Ay([^wyA}&])([^ntwyA}&])$,1,
657,{i1ota2a3,,w.>.\1,,BACKOFF,[STEM-PV],{ut~u}i3,lex:{it~a>a\1,,{ut~u}i\1,,,{ut~u}i\1/PV_PASS,na,pos:verb asp:p vox:p mod:i,,,intrans,^At}([^ntwyA}&])$,1,
658,{ino1a2a3,,\1.t.t,,BACKOFF,[STEM-PV],{uno1u2i3,lex:{ino\1at~,,{uno\1utit,,,{uno\1utit/PV_PASS,na,pos:verb asp:p vox:p mod:i,c-suff,,#t gem intrans,^An([^wyA}&])tt$,1,
