,LINE,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-F,COND-S,INTRANS_SCORE,STATUS
138,141,None,LEXICON,[STEM-IV],Eafas,Efis,IV,"[KEV] to scatter+to throw into disorder, disarrange",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
139,142,None,LEXICON,[STEM-IV],raqaE,rqaE,IV,[KEV] to patch,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
140,143,None,LEXICON,[STEM-IV],balaE,blaE,IV,"[KEV] to swallow, gulp down s.th.+[MEERA] to swallow",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
141,144,None,LEXICON,[STEM-IV],hal~,hil~,IV,"[KEV] to appear, come up+to begin",pos:verb asp:i vox:a mod:i,,,intrans y#,4,well-formedness:OK
142,145,None,LEXICON,[STEM-IV],raEa$,rEi$,IV,"[KEV] to shake, tremble (from the cold or illness)",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
143,146,None,LEXICON,[STEM-IV],tam~,tim~,IV,"[KEV] to be completed, consummated+to continue, go on doing s.th.+[MEERA] to stay",pos:verb asp:i vox:a mod:i,,,intrans y#,4,well-formedness:OK
144,147,None,LEXICON,[STEM-IV],dAx,duwx,IV,"[KEV] to be or become dizzy, feel dizzy+to get a headache+to have a lot of trouble, be put to a lot of bother+to feel nausea, get sick+to smoke (a cigarette, a cigar, a pipe)",pos:verb asp:i vox:a mod:i,,,intrans y#,3,well-formedness:OK
145,148,None,LEXICON,[STEM-IV],qatal,qtil,IV,"[KEV] to kill, murder+to beat up",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
146,149,None,LEXICON,[STEM-IV],$Al,$iyl,IV,"[KEV] to lift, raise, pick up+to carry, transport+to carry on one's person, wear, bear+to leave, change location, change residence",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
147,150,None,LEXICON,[STEM-IV],raDaE,rDaE,IV,"[KEV] to nurse, suck milk at a mother's breast",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
148,151,None,LEXICON,[STEM-IV],nataj,ntij,IV,"[KEV] to result, be a result (of s.th.)+[KEV] to produce, make, yield",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
149,118,None,LEXICON,[STEM-IV],bagaY-a,bg,IV,"[KEV] to want, desire, wish, like to do s.th.+to need, require",pos:verb asp:i vox:a mod:i,,,trans yi# #-aY,0,well-formedness:OK
150,153,None,LEXICON,[STEM-IV],Haqan,Hqin,IV,[KEV] to give an enema,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
151,154,None,LEXICON,[STEM-IV],wajaE,wjiE,IV,"[KEV] to hurt, pain",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
152,155,None,LEXICON,[STEM-IV],nAb,nuwb,IV,"[KEV] to represent, act as representative for, subsitute for s.o.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
153,156,None,LEXICON,[STEM-IV],naEa$,nEi$,IV,"[KEV] to dance, moving the hair left and right in a rhythmic motion+[KEV] to refresh, invigorate",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
154,157,None,LEXICON,[STEM-IV],barad,brid,IV,[KEV] to cool+to file,pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
155,158,None,LEXICON,[STEM-IV],$araT,$riT,IV,"[KEV] to stipulate, impose as a condition",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
156,159,None,LEXICON,[STEM-IV],qalab,qlib,IV,"[KEV] to turn, turn over+to turn upside down, turn over+to invert, reverse+to turn somersaults, tumble+[KEV] to turn, turn over+to turn upside down, turn over+to invert, reverse+to turn somersaults, tumble+[MEERA] to turn upside down",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
157,160,None,LEXICON,[STEM-IV],rak~,rik~,IV,[KEV] to be or become weak or feeble,pos:verb asp:i vox:a mod:i,,,intrans y#,6,well-formedness:OK
158,161,None,LEXICON,[STEM-IV],xalaS,xlaS,IV,"[KEV] to be freed, get rid of+to escape from, avoid",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
159,162,None,LEXICON,[STEM-IV],nasax,nsax,IV,[KEV] to copy (s.th.)+[MEERA] to copy,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
160,163,None,LEXICON,[STEM-IV],falat,flit,IV,"[KEV] to come loose, escape, get away",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
161,164,None,LEXICON,[STEM-IV],gadar,gdir,IV,"[KEV] to act treacherously toward s.o., doublecross, deceive",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
162,165,None,LEXICON,[STEM-IV],Sak~,Sik~,IV,"[KEV] to close, shut (e.g., the door)+[MEERA] to close an object such as door or book etc.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
163,166,None,LEXICON,[STEM-IV],Ealak,Elik,IV,[KEV] to chew (gum),pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
164,167,None,LEXICON,[STEM-IV],sahar,shar,IV,"[KEV] to stay up at night, stay awake, go without sleep+to guard or look after s.o.'s interest",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
165,171,None,LEXICON,[STEM-IV],daq~-i,diq~,IV,"[KEV] to ring+to beat (e.g., the drums) [MEERA] to knock",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
166,169,None,LEXICON,[STEM-IV],qaraS,qriS,IV,[KEV] to bite+to pinch,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
167,170,None,LEXICON,[STEM-IV],xa$aE,x$aE,IV,"[KEV] to humble oneself, be submissive",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
168,319,None,LEXICON,[STEM-IV],dAr-i,diyr,IV,"[KEV] to pour+to turn, turn (one's face), direct+to turn s.o. against s.o. else+to direct, manage, run, be in charge of s.th.",pos:verb asp:i vox:a mod:i,,,trans y#,-2,well-formedness:OK
169,172,None,LEXICON,[STEM-IV],$At,$uwt,IV,"[KEV] to shoot, kick a ball+[MEERA] to shoot",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
170,173,None,LEXICON,[STEM-IV],xanaq,xniq,IV,"[KEV] to choke to death, suffocate, strangle+to choke",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
171,174,None,LEXICON,[STEM-IV],qaEad,qEid,IV,"[KEV] to sit down, take a seat+to sit, be sitting+to remain, stay, dwell, live+to start to do s.th.",pos:verb asp:i vox:a mod:i,,,trans yi#,-3,well-formedness:OK
172,175,None,LEXICON,[STEM-IV],gasal,gsil,IV,[KEV] to wash+[MEERA] to wash,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
173,176,None,LEXICON,[STEM-IV],sad~,sid~,IV,"[KEV] to close up, plug+to pay back+to close, shut+to obstruct, block+to meet, cover, satisfy+to fill, close",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
174,177,None,LEXICON,[STEM-IV],sam~,sim~,IV,"[KEV] to poison s.o. or s.th.+to poison s.th., put poison in s.th.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
175,178,None,LEXICON,[STEM-IV],raqad,rqid,IV,"[KEV] to sleep+to go to bed, retire+[MEERA] to sleep",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
176,179,None,LEXICON,[STEM-IV],Had~,Hid~,IV,"[KEV] to reduce, impede, hinder, curb+to border, be adjoining",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
177,180,None,LEXICON,[STEM-IV],nahaq,nhaq,IV,[KEV] to bray,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
178,181,None,LEXICON,[STEM-IV],razaq,rziq,IV,[KEV] (said of God) to provide s.o. with wealth and sustenance+to bless s.o. with (a child),pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
179,182,None,LEXICON,[STEM-IV],gAZ,giyZ,IV,"[KEV] to anger, make s.o. angry",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
180,183,None,LEXICON,[STEM-IV],$adah,$dah,IV,"[KEV] to amaze, surprise, astonish+to distract, confuse",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
181,184,None,LEXICON,[STEM-IV],sabaH,sbaH,IV,"[KEV] to take a bath, bathe+to swim",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
182,331,None,LEXICON,[STEM-IV],dAr-u,duwr,IV,"[KEV] to go round, rotate, circulate, spread+to turn, circle, revolve+to tour, travel, wander around+to stun, bewilder+[MEERA] to turn around",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
183,186,None,LEXICON,[STEM-IV],kal,ki#l,IV,"[KEV] to eat up, consume+to eat away, knaw, consume+to take, get s.th. unpleasant+to capture, take",pos:verb asp:i vox:a mod:i,,,intrans yA#,4,well-formedness:OK
184,187,None,LEXICON,[STEM-IV],Ham~aY,Ham~,IV,"[KEV] to heat, make warm",pos:verb asp:i vox:a mod:i,,,trans y#  #-iy,0,well-formedness:OK
185,188,None,LEXICON,[STEM-IV],Hadav,Hdiv,IV,"[KEV] to take place, occur",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
186,189,None,LEXICON,[STEM-IV],nafaY,nf,IV,"[KEV] to deny+to exile, banish",pos:verb asp:i vox:a mod:i,,,trans yi# #-iy,0,well-formedness:OK
187,190,None,LEXICON,[STEM-IV],naqal,nqil,IV,"[KEV] to move, transport, transmit+to transfer, translocate+to copy+to broadcast+to spread, communicate (a disease)",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
188,191,None,LEXICON,[STEM-IV],mAt,muwt,IV,"[KEV] to die, become dead+[MEERA] to die",pos:verb asp:i vox:a mod:i,,,intrans y#,4,well-formedness:OK
189,132,None,LEXICON,[STEM-IV],daxal-i,dxil,IV,"[KEV] to enter, go in+to consummate a marriage, cohabit, sleep with one's wife (for the first time)+to be included",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
190,193,None,LEXICON,[STEM-IV],Han~,Hin~,IV,"[KEV] to long, yearn, be anxious+to feel affection, compassion, sympathy for",pos:verb asp:i vox:a mod:i,,,intrans y#,4,well-formedness:OK
191,194,None,LEXICON,[STEM-IV],qAl,quwl,IV,"[KEV] to say, tell+to tell+[MEERA] to say",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
192,195,None,LEXICON,[STEM-IV],jamad,jmad,IV,"[KEV] to freeze, harden+to stand still, freeze (usually out of fear)+to harden, solidify",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
193,196,None,LEXICON,[STEM-IV],sanaH,snaH,IV,"[KEV] to present itself, offer itself (to s.o., esp. an opportunity)",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
194,197,None,LEXICON,[STEM-IV],$Ar,$uwr,IV,[KEV] to offer advice to s.o.,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
195,198,None,LEXICON,[STEM-IV],xabar,xbir,IV,"[KEV] to perceive, have insight into, know+[KEV] to perceive, have insight into, know",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
196,199,None,LEXICON,[STEM-IV],Talab,Tlib,IV,"[KEV] to ask for, request, apply for+to send for s.o.+to order+to be owed money by, be the creditor of+[MEERA] to request",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
197,208,None,LEXICON,[STEM-IV],daxal-a,dxal,IV,"[KEV] to enter, go in+to consummate a marriage, cohabit, sleep with one's wife (for the first time)+to be included",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
198,201,None,LEXICON,[STEM-IV],qadaH,qdaH,IV,"[KEV] to spark, make sparks",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
199,202,None,LEXICON,[STEM-IV],Eazal,Ezil,IV,"[KEV] to separate, sort+to isolate+to discharge, dismiss",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
200,203,None,LEXICON,[STEM-IV],hadaY,hd,IV,[KEV] to lead s.o. on the right path+to give as a gift,pos:verb asp:i vox:a mod:i,,,trans yi# #-iy,0,well-formedness:OK
201,462,None,LEXICON,[STEM-IV],EAd-i,Eiyd,IV,[KEV] to repeat,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
202,205,None,LEXICON,[STEM-IV],farag,frig,IV,[KEV] to be or become empty+to be or become vacant+to be or become free,pos:verb asp:i vox:a mod:i,,,intrans yi#,10,well-formedness:OK
203,206,None,LEXICON,[STEM-IV],SaH~,SiH~,IV,"[KEV] to be true, correct+to be found by s.o., come to s.o.+to give a chance, allow an opportunity",pos:verb asp:i vox:a mod:i,,,intrans y#,6,well-formedness:OK
204,207,None,LEXICON,[STEM-IV],HanaY,Hn,IV,"[KEV] to bend, bow, bend forward",pos:verb asp:i vox:a mod:i,,,trans yi# #-iy,0,well-formedness:OK
205,798,None,LEXICON,[STEM-IV],EAd-u,Euwd,IV,"[KEV] to return, send back, give back",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
206,209,None,LEXICON,[STEM-IV],raham,rham,IV,"[KEV] to fit, be suitable for",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
207,210,None,LEXICON,[STEM-IV],rAb,ruwb,IV,[KEV] to curdle,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
208,211,None,LEXICON,[STEM-IV],*AE,*iyE,IV,"[KEV] to broadcast, transmit+to spread, circulate",pos:verb asp:i vox:a mod:i,,,intrans y#,3,well-formedness:OK
209,212,None,LEXICON,[STEM-IV],HakaY,Hk,IV,"[KEV] to tell, relate+to say, utter+to talk, speak",pos:verb asp:i vox:a mod:i,,,trans yi# #-iy,0,well-formedness:OK
210,213,None,LEXICON,[STEM-IV],gamar,gmar,IV,"[KEV] to faint, lose consciousness",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
211,214,None,LEXICON,[STEM-IV],gAr,gAr,IV,"[KEV] to be jealous+to be zealous, vie (for)",pos:verb asp:i vox:a mod:i,,,intrans y#,4,well-formedness:OK
212,215,None,LEXICON,[STEM-IV],ham~,him~,IV,"[KEV] to be important, of consequence, to matter+to concern, affect",pos:verb asp:i vox:a mod:i,,,intrans y#,4,well-formedness:OK
213,216,None,LEXICON,[STEM-IV],fasax,fsix,IV,"[KEV] to dissolve, cancel, void+to take off (one's clothes)+to take apart, disassemble",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
214,217,None,LEXICON,[STEM-IV],bAE,biyE,IV,[KEV] to sell+[MEERA] to sell,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
215,218,None,LEXICON,[STEM-IV],naTaq,nTiq,IV,"[KEV] to speak, utter+to pronounce+[MEERA] to utter",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
216,219,None,LEXICON,[STEM-IV],$al~,$il~,IV,"[KEV] to take, carry away+to carry, lift+to steal, pilfer+to sew by hand+[MEERA] to carry",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
217,52,None,LEXICON,[STEM-IV],falax-a,flax,IV,[KEV] to run away,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
218,221,None,LEXICON,[STEM-IV],nafax,nfix,IV,"[KEV] to inflate, fill with air+to blow on, breathe on",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
219,222,None,LEXICON,[STEM-IV],naba$,nbi$,IV,"[KEV] to dig up, unearth+to bring out into the open, reveal",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
220,223,None,LEXICON,[STEM-IV],nahab,nhab,IV,"[KEV] to rob+to steal, plunder",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
221,224,None,LEXICON,[STEM-IV],waSaf,wSif,IV,"[KEV] to describe, depict+to praise, credit",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
222,225,None,LEXICON,[STEM-IV],Ha$~,Hi$~,IV,"[KEV] to mow, cut grass",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
223,226,None,LEXICON,[STEM-IV],rafaE,rfaE,IV,"[KEV] to lift, raise, lift up+to raise+to increase, mark higher+to take away, remove+to submit, present, forward+to sue, bring legal action against s.o.+[MEERA] to raise and/or lift",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
224,227,None,LEXICON,[STEM-IV],haz~,hiz~,IV,"[KEV] to rock, jolt (to and fro)+to shake, jiggle+to shake, jiggle+[MEERA] to shake",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
225,307,None,LEXICON,[STEM-IV],falax-i,flix,IV,[KEV] to run away,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
226,229,None,LEXICON,[STEM-IV],HAk,Hiyk,IV,[KEV] to weave+to knit,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
227,230,None,LEXICON,[STEM-IV],gazA,gz,IV,"[KEV] to raid, attack, carry out a tribal expedition on, invade",pos:verb asp:i vox:a mod:i,,,trans yi# #-iy,0,well-formedness:OK
228,231,None,LEXICON,[STEM-IV],garas,gris,IV,[KEV] to plant,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
229,232,None,LEXICON,[STEM-IV],jadaH,jdiH,IV,"[KEV] to drill (with a drill)+to spark, strike fire",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
230,233,None,LEXICON,[STEM-IV],nabat,nbit,IV,"[KEV] to grow+to sprout, germinate",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
231,234,None,LEXICON,[STEM-IV],matan,mtan,IV,"[KEV] to become fat, plump, stout+to gain weight",pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
232,235,None,LEXICON,[STEM-IV],gafar,gfir,IV,"[KEV] to pardon, forgive",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
233,236,None,LEXICON,[STEM-IV],raD~,riD~,IV,[KEV] to bruise s.th.,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
234,237,None,LEXICON,[STEM-IV],baraY,br,IV,[KEV] to sharpen a pencil,pos:verb asp:i vox:a mod:i,,,trans yi# #-iy,0,well-formedness:OK
235,238,None,LEXICON,[STEM-IV],faz~,fiz~,IV,[KEV] to stand up+to wake up+[MEERA] to suddenly stand up due to fear and/or shock,pos:verb asp:i vox:a mod:i,,,intrans y#,4,well-formedness:OK
236,239,None,LEXICON,[STEM-IV],xasar,xsar,IV,[KEV] to lose,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
237,240,None,LEXICON,[STEM-IV],labaq,lbaq,IV,[MEERA] to match (clothing),pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
238,241,None,LEXICON,[STEM-IV],maDaY,mD,IV,"[KEV] to pass, go by, elapse+to sign one's name, affix one's signature",pos:verb asp:i vox:a mod:i,,,trans yi# #-iy,0,well-formedness:OK
239,242,None,LEXICON,[STEM-IV],$abak,$bik,IV,"[KEV] to tie, fasten, attach",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
240,243,None,LEXICON,[STEM-IV],naEam,nEim,IV,"[KEV] to be or become fine, powdery+[MEERA] to make sth smoother or softer",pos:verb asp:i vox:a mod:i,,,intrans yi#,5,well-formedness:OK
241,244,None,LEXICON,[STEM-IV],hazab,hzib,IV,[KEV] to call s.o. bad names,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
242,245,None,LEXICON,[STEM-IV],Ha$ar,H$ir,IV,"[KEV] to stick, pack, squeeze, force+[MEERA] to annoy",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
243,246,None,LEXICON,[STEM-IV],$aEaT,$EiT,IV,[MEERA] to tear sth,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
244,247,None,LEXICON,[STEM-IV],ga$~,gi$~,IV,"[KEV] to cheat, swindle+to adulterate, dilute",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
245,248,None,LEXICON,[STEM-IV],Sab~,Sib~,IV,"[KEV] to pour, pour out",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
246,249,None,LEXICON,[STEM-IV],dafan,dfin,IV,"[KEV] to bury+to hide, conceal, keep s.th. secret",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
247,250,None,LEXICON,[STEM-IV],habad,hbid,IV,"[KEV] to knock out, throw s.o. to the ground",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
248,251,None,LEXICON,[STEM-IV],kanaz,kniz,IV,"[KEV] to pile up, amass (money)",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
249,252,None,LEXICON,[STEM-IV],HamaD,HmaD,IV,"[KEV] to sour, become sour, unpleasant",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
250,253,None,LEXICON,[STEM-IV],nafa$,nfi$,IV,"[KEV] to ruffle its feathers (bird), puff up",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
251,254,None,LEXICON,[STEM-IV],ka$af,k$if,IV,"[KEV] to uncover, unveil, remove a covering or lid+to inspect, investigate, examine+to examine (medically)",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
252,255,None,LEXICON,[STEM-IV],Daman,Dman,IV,"[KEV] to guarantee, make sure, be certain",pos:verb asp:i vox:a mod:i,,,intrans yi#,1,well-formedness:OK
253,256,None,LEXICON,[STEM-IV],qAd,quwd,IV,"[KEV] to lead, command+to drive, steer (e.g., a car)",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
254,257,None,LEXICON,[STEM-IV],fara$,fri$,IV,"[KEV] to provide (e.g., a house) with things like rugs, cushions, pieces of furniture, etc.+to prepare a bed, spread out the bedding",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
255,258,None,LEXICON,[STEM-IV],raj~,ruj~,IV,"[KEV] to shake, rock",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
256,259,None,LEXICON,[STEM-IV],qiwiy,qw,IV,"[KEV] to be or become strong+to gain power, increase in power+to be superior to",pos:verb asp:i vox:a mod:i,,,intrans yi# #-aY,7,well-formedness:OK
257,260,None,LEXICON,[STEM-IV],TAH,TiyH,IV,"[KEV] to fall (down), drop+to fall ill, become sick+to be in season+to lie down+to despise, look down upon+[MEERA] to fall down",pos:verb asp:i vox:a mod:i,,,intrans y#,1,well-formedness:OK
258,261,None,LEXICON,[STEM-IV],Salab,Slib,IV,[KEV] to crucify,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
259,262,None,LEXICON,[STEM-IV],xaSam,xSim,IV,"[KEV] to deduct, discount (a bill, a note, etc.)",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
260,263,None,LEXICON,[STEM-IV],zaqar,zqir,IV,[KEV] to call s.o.+[MEERA] to call on to someone or sth,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
261,264,None,LEXICON,[STEM-IV],maraD,mraD,IV,"[KEV] to get sick, become sick+[MEERA] to get sick and/or ill",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
262,265,None,LEXICON,[STEM-IV],saraY,sr,IV,"[KEV] to travel at night+to go very early in the morning to some place+to spread+to be effective, be in force, take effect+to apply to, be applicable to",pos:verb asp:i vox:a mod:i,,,intrans yi# #-iy,5,well-formedness:OK
263,266,None,LEXICON,[STEM-IV],dabag,dbag,IV,[KEV] to tan s.th.,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
264,267,None,LEXICON,[STEM-IV],wahab,whib,IV,"[KEV] to donate, give, grant",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
265,268,None,LEXICON,[STEM-IV],Hav~,Hiv~,IV,"[KEV] to encourage, urge",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
266,269,None,LEXICON,[STEM-IV],lax~,lix~,IV,"[KEV] to hit, strike s.o.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
267,270,None,LEXICON,[STEM-IV],xa$~,xi$~,IV,"[KEV] to hide, conceal s.th.+[MEERA] to hide sth",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
268,271,None,LEXICON,[STEM-IV],kasar,ksir,IV,"[KEV] to break, shatter, fracture+to break+[MEERA] to break",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
269,272,None,LEXICON,[STEM-IV],zan~,zin~,IV,[MEERA] to nag,pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
270,273,None,LEXICON,[STEM-IV],jalad,jlid,IV,[KEV] to flog or beat s.o. with a whip,pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
271,274,None,LEXICON,[STEM-IV],kafar,kfir,IV,"[KEV] not to believe (in God), to be irreligious, be an infidel",pos:verb asp:i vox:a mod:i,,,intrans yi#,8,well-formedness:OK
272,275,None,LEXICON,[STEM-IV],hAn,hiyn,IV,"[KEV] to humiliate, treat s.o. with contempt or disdain",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
273,276,None,LEXICON,[STEM-IV],daEaY,dE,IV,"[KEV] to invite+to summon, call for s.o., send for s.o.+to pray",pos:verb asp:i vox:a mod:i,,,trans yi# #-iy,0,well-formedness:OK
274,277,None,LEXICON,[STEM-IV],EAf,Eiyf,IV,"[KEV] to feel disgust at s.th., detest s.th., have an aversion to s.th.",pos:verb asp:i vox:a mod:i,,,trans y#,0,well-formedness:OK
275,278,None,LEXICON,[STEM-IV],naqaz,nqiz,IV,"[KEV] to leap, jump unexpectedly",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
276,279,None,LEXICON,[STEM-IV],kAn,kuwn,IV,[KEV] to be+to be doing s.th. or used to do s.th.+to be doing s.th. or having done s.th.+to be+to be doing s.th. or used to do s.th.+to be doing s.th. or having done s.th.,pos:verb asp:i vox:a mod:i,,,intrans y#,14,well-formedness:OK
277,280,None,LEXICON,[STEM-IV],baraq,briq,IV,"[KEV] to flash, glitter",pos:verb asp:i vox:a mod:i,,,intrans yi#,4,well-formedness:OK
278,281,None,LEXICON,[STEM-IV],faraq,friq,IV,[KEV] to be different+to make a difference+to be less (by a certain amount),pos:verb asp:i vox:a mod:i,,,intrans yi#,3,well-formedness:OK
279,282,None,LEXICON,[STEM-IV],dar~,dir~,IV,"[KEV] to give milk abundantly, be productive+to be abundant, plentiful",pos:verb asp:i vox:a mod:i,,,intrans y#,7,well-formedness:OK
280,283,None,LEXICON,[STEM-IV],daga$,dga$,IV,"[KEV] to cheat+to insinuate, imply",pos:verb asp:i vox:a mod:i,,,trans yi#,0,well-formedness:OK
